Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7qiZfU4dY1lWllzX7mPBI3,"6eUKZXaKkcviH0Ku9w2n3V","Shape of You","÷ (Deluxe)","Ed Sheeran",2017-03-03,233712,89,spotify:user:wickeddreamer96,2017-12-11T21:58:23Z,"pop,singer-songwriter pop,uk pop",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4
6rPO02ozF3bM7NnOV4h6s2,"4V8Sr092TqfHkfAA5fXXqG,4VMYDCV2IEDYJArk749S6m,1uNFoZAHBGtllmzznpCI3s","Despacito - Remix","Despacito Feat. Justin Bieber (Remix)","Luis Fonsi,Daddy Yankee,Justin Bieber",2017-04-17,228826,73,spotify:user:wickeddreamer96,2017-12-11T21:58:15Z,"latin pop,puerto rican pop,latin hip hop,reggaeton,trap latino,urbano latino,canadian pop,pop",0.653,0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.085,4
0KKkJNfGyhkQ5aFogxQAPU,"0du5cEVh5yTK9QJze8zA0C","That's What I Like","24K Magic","Bruno Mars",2016-11-17,206693,89,spotify:user:wickeddreamer96,2017-12-11T21:58:07Z,"dance pop,pop",0.853,0.56,1,-4.961,1,0.0406,0.013,0,0.0944,0.86,134.066,4
7KXjTSCq5nL1LoYtL7XAwS,"2YZyLoL8N0Wb9xBt1NhZWg","HUMBLE.","DAMN.","Kendrick Lamar",2017-04-14,177000,86,spotify:user:wickeddreamer96,2017-12-11T21:57:58Z,"conscious hip hop,hip hop,rap,west coast rap",0.908,0.621,1,-6.638,0,0.102,0.000282,0.0000539,0.0958,0.421,150.011,4
6RUKPb4LETWmmr3iAEQktW,"69GGBxA162lTqCwzJG5jLp,4gzpq5DPGxSnKTe4SA8HAU","Something Just Like This","Memories...Do Not Open","The Chainsmokers,Coldplay",2017-04-07,247160,88,spotify:user:wickeddreamer96,2017-12-11T21:57:51Z,"pop,permanent wave",0.617,0.635,11,-6.769,0,0.0317,0.0498,0.0000144,0.164,0.446,103.019,4
4Km5HrUvYTaSUfiSGPJeQR,"6oMuImdp5ZcFhWP0ESe6mG,4O15NlyKLIASxsJ0PrXPfz","Bad and Boujee (feat. Lil Uzi Vert)","Culture","Migos,Lil Uzi Vert",2017-04-07,343150,8,spotify:user:wickeddreamer96,2017-12-11T21:57:29Z,"atl hip hop,hip hop,pop rap,rap,trap,melodic rap,philly rap,rage rap",0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,4
7BKLCZ1jbUBVqRi2FVlTVw,"69GGBxA162lTqCwzJG5jLp,26VFTg2z8YR0cCuwLzESi2","Closer","Closer","The Chainsmokers,Halsey",2016-07-29,244960,86,spotify:user:wickeddreamer96,2017-12-11T21:57:17Z,"pop,electropop,etherpop,indie poptimism",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4
7mldq42yDuxiUNn08nvzHO,"2kucQ9jQwuD8jWdtR9Ef38","Body Like A Back Road","Body Like A Back Road","Sam Hunt",2017-02-01,165386,73,spotify:user:wickeddreamer96,2017-12-11T21:57:11Z,"contemporary country,country,country pop,modern country rock",0.732,0.458,5,-7.225,1,0.0311,0.447,0,0.136,0.661,98.938,4
1NtIMM4N0cFa1dNzN15chl,"53XhwfbYqKCa1cC15pYq2q","Believer","Evolve","Imagine Dragons",2017-06-23,204346,0,spotify:user:wickeddreamer96,2017-12-11T21:57:04Z,"modern rock,pop,rock",0.772,0.78,10,-4.288,0,0.108,0.0512,0,0.119,0.719,124.988,4
3a1lNhkSLSkpJE4MSHpDu9,"246dkjvS1zLTtiykXe5h60,0VRj0yCOv2FXJNP47XQnx5","Congratulations","Stoney (Deluxe)","Post Malone,Quavo",2016-12-09,220293,84,spotify:user:wickeddreamer96,2017-12-11T21:56:48Z,"dfw rap,melodic rap,pop,rap,atl hip hop,trap",0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,4
