Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0VjIjW4GlUZAMYd2vXMi3b,"1Xyo4u8uXC1ZmMpatF05PJ","Blinding Lights","After Hours","The Weeknd",2020-03-20,200040,92,spotify:user:wickeddreamer96,2020-12-03T18:37:38Z,"canadian contemporary r&b,canadian pop,pop",0.514,0.73,1,-5.934,1,0.0598,0.00146,0.0000954,0.0897,0.334,171.005,4
21jGcNKet2qwijlDFuPiPb,"246dkjvS1zLTtiykXe5h60","Circles","Hollywood's Bleeding","Post Malone",2019-09-06,215280,89,spotify:user:wickeddreamer96,2020-12-03T18:37:50Z,"dfw rap,melodic rap,pop,rap",0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4
0nbXyq5TXYPCO7pr3N8S4I,"757aE44tKEUQEqRuT6GnEB","The Box","Please Excuse Me for Being Antisocial","Roddy Ricch",2019-12-06,196652,85,spotify:user:wickeddreamer96,2020-12-03T18:37:56Z,"melodic rap,rap,trap",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4
2FlcxnvybdwpaMmMhaRtSN,"6M2wZ9GZgrQXHCFfjv46we","Don't Start Now","Future Nostalgia (The Moonlight Edition)","Dua Lipa",2021-02-11,183290,69,spotify:user:wickeddreamer96,2021-12-02T17:29:31Z,"dance pop,pop,uk pop",0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,4
7ytR5pFWmSjzHJIeQkgog4,"4r63FhuTkUYltbVAg5TQnk,757aE44tKEUQEqRuT6GnEB","ROCKSTAR (feat. Roddy Ricch)","BLAME IT ON BABY","DaBaby,Roddy Ricch",2020-04-17,181733,79,spotify:user:wickeddreamer96,2020-12-03T18:39:03Z,"hip hop,north carolina hip hop,pop rap,rap,trap,melodic rap",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,4
3jjujdWJ72nww5eGnfs2E7,"6KImCVD70vtIoJWnq6nGn3","Adore You","Fine Line","Harry Styles",2019-12-13,207133,86,spotify:user:wickeddreamer96,2020-12-03T18:39:09Z,"pop",0.676,0.771,8,-3.675,1,0.0483,0.0237,0.000007,0.102,0.569,99.048,4
5yY9lUy8nbvjM1Uyo1Uqoc,"1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4","Life Is Good (feat. Drake)","Life Is Good (feat. Drake)","Future,Drake",2020-01-10,237735,78,spotify:user:wickeddreamer96,2020-12-03T18:39:19Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap",0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,4
2b8fOow8UzyDFAE27YhOZM,"04gDigrS5kc9YWfZHwBETP","Memories","Memories","Maroon 5",2019-09-20,189486,30,spotify:user:wickeddreamer96,2020-12-03T18:39:31Z,"pop",0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,4
7yFhA2fUsL2oIMWlw5DaHQ,"6WY7D3jk8zTrHtmkqqo5GI","The Bones","GIRL","Maren Morris",2019-03-08,197293,73,spotify:user:wickeddreamer96,2020-12-03T18:39:37Z,"classic texas country,contemporary country",0.612,0.57,11,-6.642,0,0.0347,0.278,0,0.0963,0.334,77.004,4
7qEHsqek33rTcFNT9PFqLf,"4GNC7GD6oZMSxPGyXy4MNB","Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,91,spotify:user:wickeddreamer96,2020-12-03T18:39:42Z,"pop,uk pop",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
3Dv1eDb0MEgF93GpLXlucZ,"5cj0lLjcoR7YOSnhnX0Po5","Say So","Hot Pink","Doja Cat",2019-11-07,237893,80,spotify:user:wickeddreamer96,2020-12-03T18:40:03Z,"dance pop,pop",0.787,0.673,11,-4.583,0,0.159,0.264,0.00000335,0.0904,0.779,110.962,4
5cYFwgA5dHoqR3xGnlr9ew,"6Iz3eq2aQGFf7TbGT2iahL,6VuMaDnrHyPL1p4EHjYLi7","I Hope (feat. Charlie Puth)","Goldmine","Gabby Barrett,Charlie Puth",2020-06-19,211605,64,spotify:user:wickeddreamer96,2020-12-03T18:40:08Z,"contemporary country,pop,viral pop",0.563,0.576,6,-6.495,1,0.0401,0.171,0,0.158,0.412,75.019,4
