Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0wqOReZDnrefefEsrIGeR4,"5PokPZn11xzZXyXSfnvIM3","Hanging By A Moment","No Name Face","Lifehouse",2000,216066,70,spotify:user:wickeddreamer96,2019-04-10T20:56:35Z,"neo mellow,pop rock,post-grunge",0.541,0.864,1,-4.915,1,0.0357,0.00118,0,0.0896,0.435,124.557,4
3unsLiH5FXmaDWtT5Imolu,"3DiDSECUqqY1AuBP8qtaIa","Fallin'","Songs In A Minor (Expanded Edition)","Alicia Keys",2001-06-26,210200,17,spotify:user:wickeddreamer96,2019-04-10T20:56:48Z,"neo soul,pop,r&b",0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,3
28IZUzBnFsBxyrgdsdlQPg,"4qwGe91Bz9K2T8jXTZ815W","All For You","Best Of Number Ones","Janet Jackson",2010-08-31,272386,46,spotify:user:wickeddreamer96,2019-04-10T20:57:11Z,"dance pop,r&b,urban contemporary",0.774,0.881,2,-4.681,1,0.0917,0.0107,0.0431,0.289,0.775,113.511,3
2hKdd3qO7cWr2Jo0Bcs0MA,"3FUY2gzHeIiaesXtOAdB7A","Drops of Jupiter (Tell Me)","Drops Of Jupiter","Train",2001-03-27,259933,81,spotify:user:wickeddreamer96,2019-04-10T20:57:22Z,"dance pop,neo mellow,pop,pop rock",0.481,0.638,0,-5.862,1,0.0276,0.153,0,0.154,0.497,79.064,4
6MLsahMK3VvH9NUwXOktdS,"2DlGxzQSjYe5N6G9nkYghR,1J2VVASYAamtQ3Bt8wGgA6","I'm Real (feat. Ja Rule) - Murder Remix","J.Lo","Jennifer Lopez,Ja Rule",2001-01-23,262133,69,spotify:user:wickeddreamer96,2019-04-10T20:57:36Z,"dance pop,pop,urban contemporary,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,queens hip hop,rap",0.708,0.587,11,-7.93,0,0.151,0.273,0,0.0718,0.554,83.46,4
2f5N826udWfjT9iomeaBJt,"3Ngh2zDBRPEriyxQDAMKd1","If You're Gone","Mad Season","Matchbox Twenty",2000-05-23,274933,66,spotify:user:wickeddreamer96,2019-04-10T20:59:32Z,"neo mellow,pop rock,post-grunge",0.544,0.659,9,-7.191,1,0.0298,0.427,0.00000133,0.126,0.361,109.933,4
3RmKpob8xzv1pzHEQrMJah,"4d3yvTptO48nOYTPBcPFZC,4yiQZ8tQPux8cPriYMWUFP,09A1kpyGbzYAPb8cEvee64","Let Me Blow Ya Mind","Scorpion","Eve,Gwen Stefani,Stevie J",2001-01-01,230133,78,spotify:user:wickeddreamer96,2019-04-10T20:59:41Z,"contemporary r&b,dance pop,hip pop,philly rap,r&b,urban contemporary,pop",0.908,0.557,8,-4.243,0,0.107,0.242,0,0.0709,0.897,90.032,4
3yUcJwYu7fXAfqMj9krY6l,"2mpeljBig2IXLXRAFO9AAs","Thank You","No Angel","Dido",1999,218360,77,spotify:user:wickeddreamer96,2019-04-10T20:59:57Z,"dance pop,europop,lilith,neo mellow,pop rock",0.725,0.583,1,-9.942,0,0.0427,0.3,0.000238,0.0665,0.762,79.984,4
16gvJsVyauI16RqmOrwJJk,"5gznATMVO85ZcLTkE9ULU7","Again","Greatest Hits","Lenny Kravitz",2000,228933,55,spotify:user:wickeddreamer96,2019-04-10T21:00:12Z,"permanent wave,rock",0.554,0.82,2,-5.035,1,0.0296,0.0186,0.0000491,0.161,0.752,79.147,4
7JuMBlUywiUQdgjYtpJvsf,"1Y8cdNmUJH7yBTd9yOvr5i","Independent Women, Pt. 1","Independent Women Part I","Destiny's Child",2000-12-05,221160,26,spotify:user:wickeddreamer96,2019-04-10T21:00:34Z,"dance pop,girl group,pop,r&b,urban contemporary",0.742,0.591,6,-3.78,0,0.2,0.347,0.00000454,0.168,0.932,97.958,4
1yM9p2H37nWj7YzWXqUpSf,"6vytZ677lz4LzCrUDcDokM","Hit 'Em up Style (Oops!) - Radio Mix","R&B Party","Blu Cantrell",2018-04-12,242760,31,spotify:user:wickeddreamer96,2019-04-10T21:00:51Z,"hip pop,urban contemporary",0.703,0.715,10,-5.982,0,0.0429,0.241,0,0.398,0.682,90.01,4
1Bt6TZfF8FSqdiHPN0vy4u,"5EvFsr3kj42KNv97ZEnqij,67wCYxOq4A1ohAs7jWYaOJ","It Wasn't Me","Hot Shot","Shaggy,Rik Rok",2000-08-08,227600,0,spotify:user:wickeddreamer96,2019-04-10T21:01:16Z,"pop rap,reggae fusion",0.852,0.616,0,-4.728,1,0.0747,0.045,0,0.321,0.685,94.758,4
4IRYpWY1Hj3g6cUCCzU1KD,"3zTOe1BtyTkwNvYZOxXktX,3LIJJJkO7R5RasRwt7xIn5,1f7DyDtA0IwtD0f9NLf4P6","Stutter (feat. Mystikal) - Double Take Remix","Stutter (Double Take Remixes) - EP (feat. Mystikal)","Joe,Mystikal,Allen Gordon",2000-07-01,213293,15,spotify:user:wickeddreamer96,2019-04-10T21:01:28Z,"contemporary r&b,r&b,urban contemporary,crunk,dirty south rap,gangster rap,new orleans rap",0.683,0.766,1,-6.542,1,0.155,0.0528,0,0.319,0.624,89.885,4
1BExV8JprNJLvLeDE9qdEW,"5KDIH2gF0VpelTqyQS7udb","It's Been Awhile","Break the Cycle","Staind",2001-05-22,264706,67,spotify:user:wickeddreamer96,2019-04-10T21:01:58Z,"alternative metal,nu metal,post-grunge",0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,4
2QsZVnbWVSjKMXK6K3uRBL,"23zg3TcAtWQy7J6upgbUnj","U Remind Me","8701","USHER",2001-08-07,266893,75,spotify:user:wickeddreamer96,2020-03-24T09:38:45Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,4
4KZ7CrgkvAn3BbSCAmYp0U,"7Aq8lpLMSt1Zxu56pe9bmp,2gBjLmx6zQnFGQJCAQpRgw","Where the Party At (feat. Nelly) - LP Mix","Where The Party At","Jagged Edge,Nelly",2001-03-07,234066,26,spotify:user:wickeddreamer96,2019-04-10T21:02:30Z,"atl hip hop,contemporary r&b,r&b,urban contemporary,dance pop,gangster rap,hip hop,pop rap,rap,st louis rap",0.814,0.657,5,-6.836,0,0.11,0.267,0.00000168,0.0898,0.873,97.029,4
7xHsIaGEmiZunovi6oFtQz,"5EvFsr3kj42KNv97ZEnqij,4hB4SmzreXMTGWYj7KQ7QN","Angel","Hot Shot","Shaggy,Rayvon",2000-08-08,235133,0,spotify:user:wickeddreamer96,2019-04-10T21:03:44Z,"pop rap,reggae fusion,barbadian pop",0.802,0.77,6,-2.998,1,0.0925,0.143,0,0.0424,0.778,85.286,4
3Gf5nttwcX9aaSQXRWidEZ,"2gBjLmx6zQnFGQJCAQpRgw,3L2SIGZah4QZSvN4wC8rHl","Ride Wit Me","Country Grammar","Nelly,City Spud",2000-06-27,291781,79,spotify:user:wickeddreamer96,2019-04-10T21:04:06Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary",0.85,0.7,7,-6.49,1,0.0478,0.0616,0.0000018,0.244,0.722,101.875,4
4KoecuyOpZaNFZ0UqVsllc,"2DnqqkzzDKm3vAoyHtn8So","Follow Me","Double Wide","Uncle Kracker",2000-06-13,218439,73,spotify:user:wickeddreamer96,2019-04-10T21:04:27Z,"country,pop rock,post-grunge",0.817,0.585,5,-4.688,1,0.0301,0.439,0,0.147,0.916,105.014,4
