Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5b88tNINg4Q4nrRbrCXUmg,"2RdwBSPQiwcmiDo9kixcl8","Happy - From Despicable Me 2","G I R L","Pharrell Williams",2014-03-03,232720,8,spotify:user:wickeddreamer96,2019-09-11T16:48:09Z,"dance pop,pop",0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,4
5jrdCoLpJSvHHorevXBATy,"6jJ0s89eD6GaHleKKya26X,5gCRApTajqwbnHHPbr2Fpi","Dark Horse","PRISM (Deluxe)","Katy Perry,Juicy J",2013-10-18,215672,79,spotify:user:wickeddreamer96,2019-09-11T16:49:45Z,"pop,crunk,memphis hip hop,pop rap,rap,southern hip hop,trap",0.645,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.353,131.931,4
3U4isOIWM3VvDubwSI3y7a,"5y2Xq6xcjJb2jVM54GHK3t","All of Me","Love In The Future (Expanded Edition)","John Legend",2013-08-30,269560,87,spotify:user:wickeddreamer96,2019-09-11T16:50:38Z,"neo soul,pop,pop soul,urban contemporary",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,4
3oiMJQAWVaxSubJ7b2VUtX,"5yG7ZAZafVaAlMTeBybKAL,25uiPmTg16RbhZWAqwLBy5","Fancy","The New Classic (Deluxe Version)","Iggy Azalea,Charli XCX",2014-01-01,199938,69,spotify:user:wickeddreamer96,2019-09-11T16:51:25Z,"australian hip hop,dance pop,pop,art pop,candy pop,metropopolis,uk pop",0.912,0.716,10,-4.141,0,0.0697,0.0904,0,0.0491,0.377,94.981,4
6sy3LkhNFjJWlaeSMNwQ62,"5Pwc4xIPtQLFEnJriah9YJ","Counting Stars","Native","OneRepublic",2014-01-01,257840,76,spotify:user:wickeddreamer96,2019-09-11T16:52:10Z,"piano rock,pop",0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.115,0.477,122.017,4
31JwK4iHCf75rnQWoMPU5t,"07YZf4WDAMNwqr4jfgOZ8y,17lzZA2AlOHwCwFALHttmp","Talk Dirty (feat. 2 Chainz)","Tattoos (Deluxe Edition)","Jason Derulo,2 Chainz",2013-09-10,177685,61,spotify:user:wickeddreamer96,2019-09-11T16:55:31Z,"dance pop,pop,atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,4
3tCwjWLicbjsMCvXhN0WOE,"0DxeaLnv6SyYk2DOqkLO8c","Rude","Rude","MAGIC!",2013-10-11,224773,67,spotify:user:wickeddreamer96,2019-09-11T16:56:46Z,"pop,reggae fusion",0.743,0.807,1,-3.78,1,0.0364,0.0435,0,0.309,0.899,144.062,4
5jE48hhRu8E6zBDPRSkEq7,"6JL8zeS1NmiOftqZTRgdTz","All About That Bass","Title (Deluxe)","Meghan Trainor",2015-01-09,187920,75,spotify:user:wickeddreamer96,2019-09-11T16:57:43Z,"hip pop,pop",0.807,0.887,9,-3.726,1,0.0503,0.0573,0.00000287,0.124,0.961,134.052,4
7vS3Y0IKjde7Xg85LWIEdP,"66CXWjxzNUsdJxJ2JdwvnR,5yG7ZAZafVaAlMTeBybKAL","Problem","My Everything (Deluxe)","Ariana Grande,Iggy Azalea",2014-08-25,193920,77,spotify:user:wickeddreamer96,2019-09-11T16:58:44Z,"pop,australian hip hop,dance pop",0.66,0.805,1,-5.352,0,0.153,0.0192,0.00000883,0.159,0.625,103.008,4
5Nm9ERjJZ5oyfXZTECKmRt,"2wY79sveU1sp5g7SokKOiI","Stay With Me","In The Lonely Hour","Sam Smith",2014-05-26,172723,86,spotify:user:wickeddreamer96,2019-09-11T16:59:07Z,"pop,uk pop",0.418,0.42,0,-6.444,1,0.0414,0.588,0.0000639,0.11,0.184,84.094,4
1zHlj4dQ8ZAtrayhuDDmkY,"0TnOYISbd1XYRBk9myaseg,6LqNN22kT3074XbTVUrhzX","Timber (feat. Ke$ha)","Timber (feat. Ke$ha)","Pitbull,Kesha",2013-10-07,204053,58,spotify:user:wickeddreamer96,2019-09-11T17:00:34Z,"dance pop,miami hip hop,pop",0.587,0.965,11,-4.106,1,0.101,0.0362,0,0.138,0.825,129.972,4
