Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6RX5iL93VZ5fKmyvNXvF1r,"6vWDO969PvNqNYHIOW5v0m","Irreplaceable","B'Day Deluxe Edition","Beyoncé",2007-05-29,227853,73,spotify:user:wickeddreamer96,2019-05-20T05:00:43Z,"pop,r&b",0.447,0.694,7,-4.637,0,0.382,0.0293,0.00000546,0.167,0.509,175.868,4
49FYlytm3dAAraYgpoJZux,"5pKCCKE2ajJHZ9KAiaK11H,3nFkdlSjzX9mRTtwJOzDYB","Umbrella","Good Girl Gone Bad: Reloaded","Rihanna,JAY-Z",2008-06-02,275986,86,spotify:user:wickeddreamer96,2019-05-20T05:01:48Z,"barbadian pop,pop,urban contemporary,east coast hip hop,gangster rap,hip hop,pop rap,rap",0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,4
66ZcOcouenzZEnzTJvoFmH,"4yiQZ8tQPux8cPriYMWUFP,0z4gvV4rjIZ9wHck67ucSV","The Sweet Escape","The Sweet Escape","Gwen Stefani,Akon",2006-01-01,246466,76,spotify:user:wickeddreamer96,2019-05-20T05:02:46Z,"dance pop,pop",0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,4
4AniPkv5vgdE1n6VKreiyI,"3r17AfJCCUqC9Lf0OAc73G","Big Girls Don't Cry (Personal)","The Dutchess","Fergie",2006-09-13,268120,69,spotify:user:wickeddreamer96,2019-05-20T05:03:21Z,"dance pop,pop",0.707,0.642,7,-4.271,1,0.0337,0.204,0,0.0925,0.249,113.083,4
2aIdVb8v9KTpEZnftkz2mD,"3aQeKQSyrW4qWr35idm0cy,23LbwefIODbyGdRbAz3urj","Buy U a Drank (Shawty Snappin') (feat. Yung Joc)","Epiphany","T-Pain,Yung Joc",2007-06-05,227960,2,spotify:user:wickeddreamer96,2019-05-20T05:20:35Z,"dance pop,gangster rap,hip hop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary,atl hip hop,crunk,dirty south rap",0.451,0.55,1,-8.137,1,0.262,0.0108,0,0.0737,0.594,80.001,4
0ZUo4YjG4saFnEJhdWp9Bt,"4xFUf1FHVy696Q1JQZMTRj","Before He Cheats","Some Hearts","Carrie Underwood",2005-11-14,199946,82,spotify:user:wickeddreamer96,2019-05-20T05:21:16Z,"classic oklahoma country,contemporary country,country,country dawn,country road,dance pop",0.519,0.749,6,-3.318,0,0.0405,0.271,0,0.119,0.29,147.905,4
52mdL9k7mOCbKfL54Bw8Tq,"1g1yxsNVPhMUl9GrMjEb2o","Hey There Delilah","Hey There Delilah","Plain White T's",2006-01-01,232293,47,spotify:user:wickeddreamer96,2019-05-20T05:21:54Z,"modern rock,neo mellow,neon pop punk,pop punk,pop rock",0.512,0.369,2,-11.22,1,0.0308,0.886,0.000128,0.118,0.324,103.979,4
4xAk8Lw82G3YoVSOdVAsBx,"0z4gvV4rjIZ9wHck67ucSV,7hJcb9fa4alzcOq3EaNPoG","I Wanna Love You","Konvicted","Akon,Snoop Dogg",2006,247066,0,spotify:user:wickeddreamer96,2019-05-20T05:34:32Z,"dance pop,g funk,gangster rap,hip hop,pop rap,rap,west coast rap",0.866,0.454,0,-9.383,1,0.0414,0.0373,0.00000149,0.275,0.368,99.985,4
5AtFypwxB2ShXSxNj12dEd,"2jw70GZXlAI8QzWeY2bgRc","Say It Right","Loose","Nelly Furtado",2006-01-01,223080,0,spotify:user:wickeddreamer96,2019-05-20T05:35:02Z,"canadian latin,canadian pop,dance pop,pop",0.871,0.869,1,-6.308,1,0.139,0.0409,0.00111,0.053,0.834,116.95,4
4KTtYhxFtFL7mBwnjkKfLm,"3r17AfJCCUqC9Lf0OAc73G,3ipn9JLAPI5GUEo4y4jcoi","Glamorous","The Dutchess","Fergie,Ludacris",2006-09-13,246573,74,spotify:user:wickeddreamer96,2019-05-20T05:35:57Z,"dance pop,pop,atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,4
