Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0HPD5WQqrq7wPWR7P7Dw1i,"6LqNN22kT3074XbTVUrhzX","TiK ToK","Animal (Expanded Edition)","Kesha",2010-01-01,199693,85,spotify:user:wickeddreamer96,2019-09-24T20:52:15Z,"dance pop,pop",0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,4
11EX5yhxr9Ihl3IN1asrfK,"32WkQRZEVKSzVAAYqukAEA","Need You Now","Need You Now","Lady A",2010-01-01,277573,73,spotify:user:wickeddreamer96,2019-09-24T20:52:59Z,"contemporary country,country,country dawn,country pop,country road",0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,4
4HlFJV71xXKIGcU3kRyttv,"3FUY2gzHeIiaesXtOAdB7A","Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)","Train",2010-12-01,216773,85,spotify:user:wickeddreamer96,2019-09-24T20:53:30Z,"dance pop,neo mellow,pop,pop rock",0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,4
6tS3XVuOyu10897O3ae7bi,"6jJ0s89eD6GaHleKKya26X,7hJcb9fa4alzcOq3EaNPoG","California Gurls","Teenage Dream: The Complete Confection","Katy Perry,Snoop Dogg",2012-03-12,234653,77,spotify:user:wickeddreamer96,2019-09-24T20:53:49Z,"pop,g funk,gangster rap,hip hop,pop rap,rap,west coast rap",0.791,0.754,0,-3.729,1,0.0569,0.00446,0,0.163,0.425,125.014,4
1bM50INir8voAkVoKuvEUI,"23zg3TcAtWQy7J6upgbUnj,085pc2PYOi8bGKj0PNjekA","OMG (feat. will.i.am)","Raymond v Raymond (Expanded Edition)","USHER,will.i.am",2010-03-30,269493,74,spotify:user:wickeddreamer96,2019-09-24T20:55:44Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.781,0.745,4,-5.81,0,0.0332,0.198,0.0000114,0.36,0.326,129.998,4
6lV2MSQmRIkycDScNtrBXO,"5ndkK3dpZLKtBklKjxNQwT,6Rx1JKzBrSzoKQtmbVmBnM","Airplanes (feat. Hayley Williams of Paramore)","B.o.B Presents: The Adventures of Bobby Ray","B.o.B,Hayley Williams",2010-04-27,180480,79,spotify:user:wickeddreamer96,2019-09-24T20:56:44Z,"atl hip hop,dance pop,pop rap,rap,southern hip hop,art pop",0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,4
15JINEqzVMv3SvJTAXAKED,"7dGJo4pcD2V6oG8kP0tJRR,5pKCCKE2ajJHZ9KAiaK11H","Love The Way You Lie","Recovery","Eminem,Rihanna",2010-06-18,263373,86,spotify:user:wickeddreamer96,2019-09-24T21:00:26Z,"detroit hip hop,hip hop,rap,barbadian pop,pop,urban contemporary",0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,4
0SiywuOBRcynK0uKGWdCnn,"1HY2Jd0NmPuamShAr6KMms","Bad Romance","The Fame Monster (Deluxe Edition)","Lady Gaga",2009-11-05,294573,85,spotify:user:wickeddreamer96,2019-09-24T21:08:36Z,"art pop,dance pop,pop",0.696,0.921,0,-3.755,1,0.0363,0.00314,0.0000524,0.0842,0.714,119.001,4
1DqdF42leyFIzqNDv9CjId,"6MF9fzBmfXghAz953czmBC","Dynamite","Rokstarr","Taio Cruz",2010-01-01,203866,73,spotify:user:wickeddreamer96,2019-09-24T21:09:38Z,"dance pop,pop,pop rap",0.754,0.804,4,-3.177,1,0.0853,0.00332,0,0.0329,0.818,119.968,4
1CdqVF1ywD0ZO1zXtB9yWa,"6MF9fzBmfXghAz953czmBC,3ipn9JLAPI5GUEo4y4jcoi","Break Your Heart","Rokstarr","Taio Cruz,Ludacris",2010-01-01,186266,70,spotify:user:wickeddreamer96,2019-09-24T21:09:43Z,"dance pop,pop,pop rap,atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop,trap",0.666,0.899,8,-4.676,1,0.028,0.00155,0,0.0677,0.629,122.05,4
59dLtGBS26x7kc0rHbaPrq,"5ndkK3dpZLKtBklKjxNQwT,0du5cEVh5yTK9QJze8zA0C","Nothin' on You (feat. Bruno Mars)","B.o.B Presents: The Adventures of Bobby Ray","B.o.B,Bruno Mars",2010-04-27,268320,80,spotify:user:wickeddreamer96,2019-09-24T21:10:36Z,"atl hip hop,dance pop,pop rap,rap,southern hip hop,pop",0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,4
4nVyHATevhl5RC6Qmoko5H,"7qG3b048QCHVRO5Pv1T5lw,0TnOYISbd1XYRBk9myaseg","I Like It","Euphoria (Standard US/Latin version)","Enrique Iglesias,Pitbull",2010-01-01,231786,69,spotify:user:wickeddreamer96,2019-09-24T21:12:06Z,"dance pop,latin pop,mexican pop,miami hip hop,pop",0.646,0.94,10,-2.856,0,0.0838,0.0209,0,0.0691,0.704,129.011,4
68ehjcnIVcKjX0QtdBDgZP,"5OrB6Jhhrl9y2PK0pSV4VP,1Xfmvd48oOhEWkscWyEbh9","BedRock","BedRock","Young Money,Lloyd",2009-01-01,289253,52,spotify:user:wickeddreamer96,2019-09-24T21:13:06Z,"dirty south rap,pop rap,rap,southern hip hop,trap,hip pop,r&b,urban contemporary",0.738,0.695,8,-5.764,1,0.219,0.118,0,0.13,0.566,148.004,4
0TyOpxlWwDx98bjkIVHUgY,"07YZf4WDAMNwqr4jfgOZ8y","In My Head","Jason Derulo (Deluxe Audio)","Jason Derulo",2010-03-01,198960,56,spotify:user:wickeddreamer96,2019-09-24T21:15:27Z,"dance pop,pop",0.762,0.739,0,-4.178,0,0.0328,0.0269,0,0.498,0.852,110.002,4
60jzFy6Nn4M0iD1d94oteF,"5pKCCKE2ajJHZ9KAiaK11H","Rude Boy","Rated R","Rihanna",2009-11-20,222920,81,spotify:user:wickeddreamer96,2019-09-24T21:15:48Z,"barbadian pop,pop,urban contemporary",0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,4
4TCL0qqKyqsMZml0G3M9IM,"1HY2Jd0NmPuamShAr6KMms,6vWDO969PvNqNYHIOW5v0m","Telephone","The Fame Monster (Deluxe Edition)","Lady Gaga,Beyoncé",2009-11-05,220640,75,spotify:user:wickeddreamer96,2019-09-24T21:18:46Z,"art pop,dance pop,pop,r&b",0.824,0.836,3,-5.903,1,0.0404,0.00521,0.000817,0.112,0.716,122.014,4
55qBw1900pZKfXJ6Q9A2Lc,"6jJ0s89eD6GaHleKKya26X","Teenage Dream","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,227760,67,spotify:user:wickeddreamer96,2019-09-24T21:19:01Z,"pop",0.719,0.804,10,-4.581,1,0.0355,0.0132,0.00000302,0.139,0.605,119.999,4
7BqBn9nzAq8spo5e7cZ0dJ,"0du5cEVh5yTK9QJze8zA0C","Just the Way You Are","Doo-Wops & Hooligans","Bruno Mars",2010-10-05,220734,87,spotify:user:wickeddreamer96,2019-09-24T21:19:36Z,"dance pop,pop",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4
2MIqLCofYbazo7rXz5RErV,"2KsP6tYLJlTBvSUxnwlVWa,1Bo8Afb2Qbjs4x6kJHyjle","Cooler Than Me - Single Mix","Cooler Than Me","Mike Posner,Gigamesh",2010-04-05,214760,53,spotify:user:wickeddreamer96,2019-09-24T21:22:49Z,"dance pop,pop,pop dance,pop rap,electrofox,filter house,nu disco",0.767,0.824,7,-4.558,0,0.0479,0.174,0,0.357,0.623,129.96,4
5OiLJ8tjUPFiPX2gVM8fxJ,"1yxSLGMDHlW21z4YXirZDS","Imma Be","THE E.N.D. (THE ENERGY NEVER DIES)","Black Eyed Peas",2009-01-01,257560,0,spotify:user:wickeddreamer96,2019-09-24T21:23:16Z,"dance pop,pop,pop rap",0.597,0.517,0,-6.963,1,0.365,0.179,0,0.307,0.412,92.035,4
