Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6DCZcSspjsKoFjzjrWoCdn,"3TVXtAsR1Inumwj472S9r4","God's Plan","Scorpion","Drake",2018-06-29,198973,87,spotify:user:wickeddreamer96,2018-12-05T01:32:07Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.754,0.449,7,-9.211,1,0.109,0.0332,0.0000829,0.552,0.357,77.169,4
0tgVpDi06FyKpA1z0VMD4v,"6eUKZXaKkcviH0Ku9w2n3V","Perfect","÷ (Deluxe)","Ed Sheeran",2017-03-03,263400,90,spotify:user:wickeddreamer96,2018-12-05T01:32:49Z,"pop,singer-songwriter pop,uk pop",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,3
7iDa6hUg2VgEL1o1HjmfBn,"64M6ah0SkkRsnPGtGiRAbb,3b8QkneNDz4JHKKKlLgYZg","Meant to Be (feat. Florida Georgia Line)","All Your Fault: Pt. 2","Bebe Rexha,Florida Georgia Line",2017-08-11,163870,76,spotify:user:wickeddreamer96,2018-12-05T01:33:03Z,"dance pop,pop,contemporary country,country,country pop,country road,modern country rock",0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,4
1rfofaqEpACxVEHIZBJe6W,"4nDoRrQiYLoBzwC5BhVJzF,50co4Is1HCEo8bhOyUWKpn","Havana (feat. Young Thug)","Camila","Camila Cabello,Young Thug",2018-01-12,217306,82,spotify:user:wickeddreamer96,2018-12-05T01:34:33Z,"dance pop,pop,atl hip hop,atl trap,gangster rap,melodic rap,rap,trap",0.765,0.523,2,-4.333,1,0.03,0.184,0.0000356,0.132,0.394,104.988,4
0e7ipj03S05BNilyu5bRzt,"246dkjvS1zLTtiykXe5h60,1URnnhqYAYcrqrcwql10ft","rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone,21 Savage",2018-04-27,218146,86,spotify:user:wickeddreamer96,2018-12-05T01:34:45Z,"dfw rap,melodic rap,pop,rap,atl hip hop,hip hop",0.585,0.52,5,-6.136,0,0.0712,0.124,0.0000701,0.131,0.129,159.801,4
3swc6WTsr7rl9DqQKQA55C,"246dkjvS1zLTtiykXe5h60,7c0XG5cIJTrrAgEC3ULPiq","Psycho (feat. Ty Dolla $ign)","beerbongs & bentleys","Post Malone,Ty Dolla $ign",2018-04-27,221440,80,spotify:user:wickeddreamer96,2018-12-05T01:34:49Z,"dfw rap,melodic rap,pop,rap,hip hop,pop rap,r&b,southern hip hop,trap,trap soul",0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,4
58q2HKrzhC3ozto2nDdN4z,"4kYSro6naA4h99UJvo89HB,4q3ewBCX7sLwd24euuV69X,1vyhD5VmyZ7KMfW5gqLgo5","I Like It","Invasion of Privacy","Cardi B,Bad Bunny,J Balvin",2018-04-06,253390,80,spotify:user:wickeddreamer96,2018-12-05T01:35:18Z,"pop,rap,reggaeton,trap latino,urbano latino,reggaeton colombiano",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,4
09IStsImFySgyp0pIQdqAc,"2qxJFvFYMEDqd7ui6kSAcq,6WY7D3jk8zTrHtmkqqo5GI,4lDBihdpMlOalxy1jkUbPl","The Middle","The Middle","Zedd,Maren Morris,Grey",2018-01-23,184732,82,spotify:user:wickeddreamer96,2018-12-05T01:35:27Z,"complextro,edm,german techno,pop,pop dance,classic texas country,contemporary country,pop edm",0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,4
2G7V7zsVDxg1yRsu7Ew9RJ,"3TVXtAsR1Inumwj472S9r4","In My Feelings","Scorpion","Drake",2018-06-29,217925,78,spotify:user:wickeddreamer96,2018-12-05T01:35:37Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.835,0.626,1,-5.833,1,0.125,0.0589,0.00006,0.396,0.35,91.03,4
6FRLCMO5TUHTexlWo8ym1W,"04gDigrS5kc9YWfZHwBETP,4kYSro6naA4h99UJvo89HB","Girls Like You (feat. Cardi B) - Cardi B Version","Girls Like You (feat. Cardi B)","Maroon 5,Cardi B",2018-05-30,235545,68,spotify:user:wickeddreamer96,2018-12-05T01:35:53Z,"pop,rap",0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,4
3CA9pLiwRIGtUBiMjbZmRw,"3TVXtAsR1Inumwj472S9r4","Nice For What","Scorpion","Drake",2018-06-29,210746,82,spotify:user:wickeddreamer96,2018-12-05T01:52:53Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.585,0.909,8,-6.474,1,0.0707,0.0891,0.000097,0.119,0.758,93.372,4
0s3nnoMeVWz3989MkNQiRf,"4MCBfE4596Uoi2O4DtmEMz","Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-05-23,239835,11,spotify:user:wickeddreamer96,2018-12-05T02:07:07Z,"chicago rap,melodic rap,rap",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
7dt6x5M1jzdTEt8oCbisTK,"246dkjvS1zLTtiykXe5h60","Better Now","beerbongs & bentleys","Post Malone",2018-04-27,231266,84,spotify:user:wickeddreamer96,2018-12-05T02:07:17Z,"dfw rap,melodic rap,pop,rap",0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,4
3Vo4wInECJQuz9BIBMOu8i,"0du5cEVh5yTK9QJze8zA0C,4kYSro6naA4h99UJvo89HB","Finesse - Remix; feat. Cardi B","Finesse (Remix) [feat. Cardi B]","Bruno Mars,Cardi B",2017-12-20,217288,79,spotify:user:wickeddreamer96,2018-12-05T02:07:27Z,"dance pop,pop,rap",0.704,0.859,5,-4.877,0,0.0996,0.0185,0,0.0215,0.926,105.115,4
4squZv12LD9M8ooJfoVgZS,"7HkdQ0gt53LP4zmHsL0nap","Boo'd Up","Ella Mai","Ella Mai",2018-10-12,239341,65,spotify:user:wickeddreamer96,2018-12-05T02:09:13Z,"r&b,rap,uk contemporary r&b",0.397,0.843,10,-3.726,0,0.0987,0.158,0,0.0844,0.22,81.201,4
2ekn2ttSfGqwhhate0LSR0,"6M2wZ9GZgrQXHCFfjv46we","New Rules","Dua Lipa (Deluxe)","Dua Lipa",2017-06-02,209320,83,spotify:user:wickeddreamer96,2018-12-05T02:15:51Z,"dance pop,pop,uk pop",0.762,0.7,9,-6.021,0,0.0694,0.00261,0.0000156,0.153,0.608,116.073,4
3ee8Jmje8o58CHK66QrVC2,"15UsOTVnJzReFVN1VCnxy4","SAD!","?","XXXTENTACION",2018-03-16,166605,83,spotify:user:wickeddreamer96,2018-12-05T02:16:04Z,"emo rap,miami hip hop",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4
4eWQlBRaTjPPUlzacqEeoQ,"4nDoRrQiYLoBzwC5BhVJzF","Never Be the Same","Camila","Camila Cabello",2018-01-12,226973,75,spotify:user:wickeddreamer96,2018-12-05T02:16:19Z,"dance pop,pop",0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,4
45Egmo7icyopuzJN0oMEdk,"6LuN9FCkKOj5PcnpouEgny,2cWZOOzeOm4WmBJRnD5R7I","Love Lies (with Normani)","Love Lies (with Normani)","Khalid,Normani",2018-02-14,201707,77,spotify:user:wickeddreamer96,2018-12-05T02:16:42Z,"pop,pop r&b,r&b",0.708,0.648,6,-5.626,1,0.0449,0.0956,0,0.134,0.338,143.955,4
2qT1uLXPVPzGgFOx4jtEuo,"66CXWjxzNUsdJxJ2JdwvnR","no tears left to cry","Sweetener","Ariana Grande",2018-08-17,205920,79,spotify:user:wickeddreamer96,2018-12-05T02:16:53Z,"pop",0.699,0.713,9,-5.507,0,0.0594,0.04,0.00000311,0.294,0.354,121.993,4
7uzmGiiJyRfuViKKK3lVmR,"4GvEc3ANtPPjt1ZJllr5Zl","Mine","COSMIC","Bazzi",2018-04-12,131064,77,spotify:user:wickeddreamer96,2018-12-05T02:17:17Z,"pop",0.71,0.789,4,-3.874,1,0.0722,0.0161,0.00000277,0.451,0.717,142.929,4
1zB4vmk8tFRmM9UULNzbLB,"53XhwfbYqKCa1cC15pYq2q","Thunder","Evolve","Imagine Dragons",2017-06-23,187146,88,spotify:user:wickeddreamer96,2018-12-05T02:17:29Z,"modern rock,pop,rock",0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,4
4qKcDkK6siZ7Jp1Jb4m0aL,"4TEJudQY2pXxVHPE3gD2EU,3TVXtAsR1Inumwj472S9r4","Look Alive (feat. Drake)","Look Alive (feat. Drake)","BlocBoy JB,Drake",2018-02-09,181263,15,spotify:user:wickeddreamer96,2018-12-05T02:17:41Z,"memphis hip hop,rap,tennessee hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap",0.922,0.581,10,-7.495,1,0.27,0.00104,0.0000586,0.105,0.595,140.022,4
6NFyWDv5CjfwuzoCkw47Xf,"06HL4z0CvFAxyc27GXpf02","Delicate","reputation","Taylor Swift",2017-11-10,232253,88,spotify:user:wickeddreamer96,2018-12-05T02:17:50Z,"pop",0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,4
6vN77lE9LK6HP2DewaN6HZ,"5f7VJjfbwm532GiveGC0ZK,3TVXtAsR1Inumwj472S9r4","Yes Indeed","Harder Than Ever","Lil Baby,Drake",2018-05-18,142273,83,spotify:user:wickeddreamer96,2018-12-05T02:18:05Z,"atl hip hop,atl trap,rap,trap,canadian hip hop,canadian pop,hip hop,pop rap",0.963,0.346,5,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957,4
08bNPGLD8AhKpnnERrAc6G,"64KEffDW9EtZ1y2vBYgq8T,1zNqDE7qDGCsyzJwohVaoX","FRIENDS","FRIENDS","Marshmello,Anne-Marie",2018-02-09,202620,80,spotify:user:wickeddreamer96,2018-12-05T02:19:05Z,"brostep,edm,pop,progressive electro house",0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,4
7y9iMe8SOB6z3NoHE2OfXl,"26VFTg2z8YR0cCuwLzESi2","Bad At Love","hopeless fountain kingdom (Deluxe)","Halsey",2017-06-02,181279,77,spotify:user:wickeddreamer96,2018-12-05T02:19:20Z,"electropop,etherpop,indie poptimism,pop",0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,4
5IaHrVsrferBYDm0bDyABy,"5LHRHt1k9lMyONurDHEdrp,4DdkRBBYG6Yk9Ka8tdJ9BW","Taste (feat. Offset)","Taste (feat. Offset)","Tyga,Offset",2018-05-16,232959,73,spotify:user:wickeddreamer96,2018-12-05T02:19:34Z,"hip hop,pop rap,rap,trap,atl hip hop",0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,4
52okn5MNA47tk87PeZJLEL,"6fOMl44jA4Sp5b9PpYCkzz","Let You Down","Perception","NF",2017-10-06,212120,83,spotify:user:wickeddreamer96,2018-12-05T02:19:51Z,"hip hop,pop rap",0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,4
2Xqd0wUttjueBfdcltADOv,"02kJSzxNuaWGqwubyUba0Z,13ubrt8QOOCPljQ2FL1Kca,4kYSro6naA4h99UJvo89HB","No Limit","No Limit","G-Eazy,A$AP Rocky,Cardi B",2017-09-07,245386,0,spotify:user:wickeddreamer96,2018-12-05T02:20:04Z,"indie pop rap,oakland hip hop,pop rap,rap,east coast hip hop,hip hop,trap,pop",0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,4
2E124GmJRnBJuXbTb4cPUB,"7gZfnEnfiaHzxARJ2LeXrf,0hCNtLu0JehylgoiP8L4Gh,3CbYyyd8wH3RT6t0jwpdzC","FEFE (feat. Nicki Minaj & Murda Beatz)","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine,Nicki Minaj,Murda Beatz",2018-07-22,179404,7,spotify:user:wickeddreamer96,2018-12-05T02:25:07Z,"emo rap,hip pop,pop,queens hip hop,rap,canadian hip hop,canadian trap",0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,4
7Il2yWQmsqKgSkLQvHTPUI,"7z5WFjZAIYejWy0NI5lv4T","Tequila","Tequila","Dan + Shay",2018-01-10,195986,63,spotify:user:wickeddreamer96,2018-12-05T02:25:18Z,"contemporary country,country,country road",0.474,0.594,11,-5.756,1,0.0289,0.0292,0,0.133,0.503,86.131,4
6QgjcU0zLnzq5OrUoSZ3OK,"4kI8Ie27vjvonwaB2ePh8T","Feel It Still","Woodstock","Portugal. The Man",2017-06-16,163253,84,spotify:user:wickeddreamer96,2018-12-05T02:25:34Z,"indie rock,indietronica,modern alternative rock,modern rock",0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4
4wFjTWCunQFKtukqrNijEt,"6oMuImdp5ZcFhWP0ESe6mG,0hCNtLu0JehylgoiP8L4Gh,4kYSro6naA4h99UJvo89HB","MotorSport","Culture II","Migos,Nicki Minaj,Cardi B",2018-01-26,303076,72,spotify:user:wickeddreamer96,2018-12-05T02:25:48Z,"atl hip hop,hip hop,pop rap,rap,trap,hip pop,pop,queens hip hop",0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,4
1wjzFQodRWrPcQ0AnYnvQ9,"5JZ7CnR6gTvEMKX4g70Amv","I Like Me Better","I Like Me Better","Lauv",2017-05-19,197436,1,spotify:user:wickeddreamer96,2018-12-05T02:26:00Z,"pop",0.752,0.505,9,-7.621,1,0.253,0.535,0.00000255,0.104,0.419,91.97,4
2iUXsYOEPhVqEBwsqP70rE,"5Rl15oVamLq7FbSb0NNBNy","Youngblood","Youngblood (Deluxe)","5 Seconds of Summer",2018-06-15,203417,84,spotify:user:wickeddreamer96,2018-12-05T02:26:34Z,"boy band,pop",0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4
6Qn5zhYkTa37e91HC1D7lb,"53XhwfbYqKCa1cC15pYq2q","Whatever It Takes","Evolve","Imagine Dragons",2017-06-23,201240,84,spotify:user:wickeddreamer96,2018-12-05T02:27:01Z,"modern rock,pop,rock",0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,4
7sO5G9EABYOXQKNPNiE9NR,"4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp","Ric Flair Drip (with Metro Boomin)","Without Warning","Offset,Metro Boomin",2017-10-30,172800,86,spotify:user:wickeddreamer96,2018-12-05T02:26:45Z,"atl hip hop,hip hop,pop rap,rap,trap",0.88,0.428,9,-8.28,1,0.206,0.149,0.0000505,0.114,0.333,100.007,4
75ZvA4QfFiZvzhj2xkaWAh,"246dkjvS1zLTtiykXe5h60","I Fall Apart","Stoney (Deluxe)","Post Malone",2016-12-09,223346,82,spotify:user:wickeddreamer96,2018-12-05T02:27:10Z,"dfw rap,melodic rap,pop,rap",0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,4
77UjLW8j5UAGAGVGhR5oUK,"1Xyo4u8uXC1ZmMpatF05PJ,2YZyLoL8N0Wb9xBt1NhZWg","Pray For Me (with Kendrick Lamar)","Black Panther The Album Music From And Inspired By","The Weeknd,Kendrick Lamar",2018-02-09,211440,72,spotify:user:wickeddreamer96,2018-12-05T02:27:25Z,"canadian contemporary r&b,canadian pop,pop,conscious hip hop,hip hop,rap,west coast rap",0.735,0.677,2,-4.979,1,0.093,0.0762,0.0000217,0.111,0.188,100.584,4
4hQ6UGyWQIGJmHSo0J88JW,"0C8ZW7ezQVs4URX5aX7Kqx","Back To You - From 13 Reasons Why – Season 2 Soundtrack","Back To You (From 13 Reasons Why – Season 2 Soundtrack)","Selena Gomez",2018-05-10,207904,77,spotify:user:wickeddreamer96,2018-12-05T02:30:42Z,"pop,post-teen pop",0.601,0.724,6,-4.856,1,0.0486,0.0945,0.00000168,0.12,0.508,102.061,4
2xLMifQCjDGFmkHkpNLD9h,"0Y5tJX1MQlPlqiwlOH1tJY","SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,86,spotify:user:wickeddreamer96,2018-12-05T02:30:54Z,"hip hop,rap,slap house",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
6n4U3TlzUGhdSFbUUhTvLP,"6oMuImdp5ZcFhWP0ESe6mG,3TVXtAsR1Inumwj472S9r4","Walk It Talk It","Culture II","Migos,Drake",2018-01-26,276147,77,spotify:user:wickeddreamer96,2018-12-05T02:31:04Z,"atl hip hop,hip hop,pop rap,rap,trap,canadian hip hop,canadian pop",0.907,0.633,2,-5.145,1,0.184,0.0876,0.0000026,0.106,0.395,145.914,4
43ZyHQITOjhciSUUNPVRHc,"3wyVrVrFCkukjdVIdirGVY","Gucci Gang","Lil Pump","Lil Pump",2017-10-06,124055,66,spotify:user:wickeddreamer96,2018-12-05T02:31:29Z,"emo rap,miami hip hop,pop rap,rap,trap",0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889,4
5k38wzpLb15YgncyWdTZE4,"02kJSzxNuaWGqwubyUba0Z,26VFTg2z8YR0cCuwLzESi2","Him & I (with Halsey)","The Beautiful & Damned","G-Eazy,Halsey",2017-12-15,268866,81,spotify:user:wickeddreamer96,2018-12-05T02:31:38Z,"indie pop rap,oakland hip hop,pop rap,rap,electropop,etherpop,indie poptimism,pop",0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,4
2QZ7WLBE8h2y1Y5Fb8RYbH,"7n2wHs1TKAczGzO7Dd2rGr","In My Blood","Shawn Mendes","Shawn Mendes",2018-05-25,211360,76,spotify:user:wickeddreamer96,2018-12-05T02:33:38Z,"canadian pop,pop,viral pop",0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,4
3GCdLUSnKSMJhs4Tj6CV3s,"2YZyLoL8N0Wb9xBt1NhZWg,7tYKF4w9nC0nq9CsPZTHyP","All The Stars (with SZA)","Black Panther The Album Music From And Inspired By","Kendrick Lamar,SZA",2018-02-09,232186,86,spotify:user:wickeddreamer96,2018-12-05T02:33:53Z,"conscious hip hop,hip hop,rap,west coast rap,pop,r&b",0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,4
2UVbBKQOdFAekPTRsnkzcf,"6oMuImdp5ZcFhWP0ESe6mG","Stir Fry","Culture II","Migos",2018-01-26,190288,78,spotify:user:wickeddreamer96,2018-12-05T02:34:05Z,"atl hip hop,hip hop,pop rap,rap,trap",0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,4
