Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0mUyMawtxj1CJ76kn9gIZK,"7xTcuBOIAAIGDOSvwYFPzk","Bad Day","Daniel Powter","Daniel Powter",2005-02-22,233640,77,spotify:user:wickeddreamer96,2019-07-28T21:45:33Z,"canadian pop,neo mellow,pop rock",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,4
0k2GOhqsrxDTAbFFSdNJjT,"3Isy6kedDrgPYoTS1dazA9","Temperature","The Trinity","Sean Paul",2005-09-26,218573,83,spotify:user:wickeddreamer96,2019-07-28T21:46:09Z,"dance pop,dancehall,pop,pop rap",0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,4
47aQT2aV12TyilaoYi1NiD,"2jw70GZXlAI8QzWeY2bgRc,5Y5TRrQiqgUO4S36tzjIRZ","Promiscuous","Loose","Nelly Furtado,Timbaland",2006-01-01,242200,2,spotify:user:wickeddreamer96,2019-07-28T21:46:46Z,"canadian latin,canadian pop,dance pop,pop,pop rap",0.795,0.978,10,-6.097,0,0.0459,0.046,0.0000829,0.143,0.843,114.321,4
5pbajJXEPdcoXQPXoAVR1t,"7KMqksf0UMdyA0UCf4R3ux","You're Beautiful","Back to Bedlam","James Blunt",2005-10-04,209493,66,spotify:user:wickeddreamer96,2019-07-28T21:49:00Z,"neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,0.0000176,0.088,0.454,81.998,4
3ZFTkvIE7kyPt6Nu3PEa7V,"0EmeFodog0BfCgMzAIvKQp,7aBzpmFXB4WWpPl2F7RjBe","Hips Don't Lie (feat. Wyclef Jean)","Oral Fixation, Vol. 2 (Expanded Edition)","Shakira,Wyclef Jean",2005-11-28,218093,87,spotify:user:wickeddreamer96,2019-07-28T21:49:39Z,"colombian pop,dance pop,latin pop,pop,rap kreyol",0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4
1D1nixOVWOxvNfWi0UD7VX,"7o95ZoZt5ZYn31e9z1Hc0a","Unwritten","Unwritten","Natasha Bedingfield",2004-09-06,259333,5,spotify:user:wickeddreamer96,2019-07-28T21:50:20Z,"dance pop,pop,post-teen pop",0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,4
2N5zMZX7YeL1tico8oQxa9,"5SbkVQYYzlw1kte75QIabH","Crazy","St. Elsewhere","Gnarls Barkley",2006-05-02,182066,76,spotify:user:wickeddreamer96,2019-07-28T21:50:56Z,"atl hip hop,neo soul",0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,4
3kZoay4ANo86ehb6s4RwS9,"6vdMPayKk8YJxxeNP5oMCb,53B8dEQzmtefvkdCAkO0YR","Ridin'","The Sound of Revenge","Chamillionaire,Krayzie Bone",2005-01-01,303053,72,spotify:user:wickeddreamer96,2019-07-28T21:51:33Z,"dirty south rap,southern hip hop,gangster rap,ohio hip hop",0.787,0.799,8,-4.68,0,0.0993,0.189,0,0.3,0.835,143.052,4
0O45fw2L5vsWpdsOdXwNAR,"31TPClRtHm23RisEBtV3X7,5Y5TRrQiqgUO4S36tzjIRZ","SexyBack (feat. Timbaland)","FutureSex/LoveSounds","Justin Timberlake,Timbaland",2006-09-12,242733,82,spotify:user:wickeddreamer96,2020-04-06T20:10:33Z,"dance pop,pop,pop rap",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,4
79qyhvLo7r5yMopws8Knrn,"6vWDO969PvNqNYHIOW5v0m,0st5vgzw9XkH5ALJiUM1lE","Check On It","#1's","Beyoncé,Slim Thug",2005-10-25,210426,37,spotify:user:wickeddreamer96,2019-07-28T21:55:09Z,"pop,r&b,crunk,dirty south rap",0.702,0.89,7,-3.794,1,0.214,0.0701,0,0.385,0.887,166.115,4
