Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4OSBTYWVwsQhGLF9NHvIbR,"4dpARuHxo51G3z768sgnrY","Rolling in the Deep","21","Adele",2011-01-24,228093,84,spotify:user:wickeddreamer96,2021-04-02T22:27:44Z,"british soul,pop,pop soul,uk pop",0.73,0.769,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,4
7FwaX3u4lo5wqF2mdHQlsC,"3sgFRtyBnxXD5ESfmbK4dl,2jLE4BoXHriQ96JagEtiDP,53sIBaVjXQhfH89Vu6nEGh","Party Rock Anthem","Sorry For Party Rocking (Deluxe Version)","LMFAO,Lauren Bennett,GoonRock",2011-01-01,262146,38,spotify:user:wickeddreamer96,2019-09-20T01:55:41Z,"dance pop,pop,pop rap",0.751,0.736,5,-4.168,0,0.156,0.0206,0,0.265,0.352,130.014,4
4lCv7b86sLynZbXhfScfm2,"6jJ0s89eD6GaHleKKya26X","Firework","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,227880,73,spotify:user:wickeddreamer96,2019-09-20T01:55:55Z,"pop",0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072,4
36ux3YuUsGTWPT8fXclS45,"6jJ0s89eD6GaHleKKya26X,5K4W6rqBFWDnAN6FQUkS6x","E.T.","Teenage Dream: The Complete Confection","Katy Perry,Kanye West",2012-03-12,229573,70,spotify:user:wickeddreamer96,2019-09-20T01:56:03Z,"pop,chicago rap,hip hop,rap",0.62,0.869,1,-5.252,1,0.175,0.0181,0,0.369,0.76,151.684,4
4QNpBfC0zvjKqPJcyqBy9W,"0TnOYISbd1XYRBk9myaseg,21E3waRsmPlU7jZsS13rcj,4D75GcNG95ebPtNvoNVXhz,1ruutHJcECI7cos2n5TqpO","Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","Planet Pit (Deluxe Version)","Pitbull,Ne-Yo,AFROJACK,Nayer",2011-06-17,252306,85,spotify:user:wickeddreamer96,2019-09-20T01:56:18Z,"dance pop,miami hip hop,pop,r&b,urban contemporary,big room,dutch house,edm,electro house,pop dance,deep dance pop",0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4
2tJulUYLDKOg9XrtVkMgcJ,"0du5cEVh5yTK9QJze8zA0C","Grenade","Doo-Wops & Hooligans","Bruno Mars",2010-10-05,222091,80,spotify:user:wickeddreamer96,2019-09-20T01:58:23Z,"dance pop,pop",0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,4
4ycLiPVzE5KamivXrAzGFG,"5nLYd9ST4Cnwy6NHaCxbj8","Fuck You","The Lady Killer","CeeLo Green",2010-11-09,222933,68,spotify:user:wickeddreamer96,2019-09-20T01:58:52Z,"atl hip hop",0.69,0.834,0,-5.79,1,0.0566,0.129,0,0.136,0.738,127.43,4
0iYebKFUSfF72fUu2OW6ZT,"0hCNtLu0JehylgoiP8L4Gh","Super Bass","Pink Friday (Deluxe)","Nicki Minaj",2010-01-01,200013,0,spotify:user:wickeddreamer96,2019-09-20T01:59:38Z,"hip pop,pop,queens hip hop,rap",0.72,0.861,11,-4.339,1,0.209,0.269,0.00000511,0.601,0.669,126.991,4
1r299qCKBLgUS9XJ9m1kEx,"04gDigrS5kc9YWfZHwBETP,1l7ZsJRRS8wlW3WfJfPfNS","Moves Like Jagger","Singles","Maroon 5,Christina Aguilera",2015-09-25,202640,73,spotify:user:wickeddreamer96,2019-09-20T01:59:57Z,"pop,dance pop",0.72,0.751,11,-4.484,0,0.0462,0.0113,0,0.353,0.599,128.017,4
3JA9Jsuxr4xgHXEawAdCp4,"1yxSLGMDHlW21z4YXirZDS","Just Can’t Get Enough","The Beginning","Black Eyed Peas",2010-01-01,219426,81,spotify:user:wickeddreamer96,2019-09-20T02:00:32Z,"dance pop,pop,pop rap",0.659,0.628,0,-8.685,0,0.179,0.186,0,0.105,0.262,94.05,4
0Oe49j06Bjrxs8PltuVeaW,"2DlGxzQSjYe5N6G9nkYghR,0TnOYISbd1XYRBk9myaseg","On The Floor - Radio Edit","On The Floor","Jennifer Lopez,Pitbull",2011-01-01,230906,75,spotify:user:wickeddreamer96,2019-09-20T02:03:09Z,"dance pop,pop,urban contemporary,miami hip hop",0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00127,0.142,0.444,130.007,4
08Bfk5Y2S5fCxgxk371Eel,"5pKCCKE2ajJHZ9KAiaK11H","S&M","Loud","Rihanna",2010-11-16,243533,54,spotify:user:wickeddreamer96,2019-09-20T02:07:04Z,"barbadian pop,pop,urban contemporary",0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,4
7w87IxuO7BDcJ3YUqCyMTT,"7gP3bB2nilZXLfPHJhMdvc","Pumped Up Kicks","Torches","Foster The People",2011-05-23,239600,86,spotify:user:wickeddreamer96,2019-09-20T02:07:37Z,"indietronica,modern alternative rock,modern rock,rock",0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4
455AfCsOhhLPRc68sE01D8,"6jJ0s89eD6GaHleKKya26X","Last Friday Night (T.G.I.F.)","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,230746,76,spotify:user:wickeddreamer96,2019-09-20T02:08:21Z,"pop",0.649,0.815,3,-3.796,0,0.0415,0.00125,0.0000431,0.671,0.765,126.03,4
7BqBn9nzAq8spo5e7cZ0dJ,"0du5cEVh5yTK9QJze8zA0C","Just the Way You Are","Doo-Wops & Hooligans","Bruno Mars",2010-10-05,220734,87,spotify:user:wickeddreamer96,2019-09-20T02:09:02Z,"dance pop,pop",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4
3rDFqo8yv93PtTmdOYOPzX,"7qG3b048QCHVRO5Pv1T5lw,3ipn9JLAPI5GUEo4y4jcoi,4yt2wdqvcHygghx9iNUb6i","Tonight (I'm Fuckin' You)","Tonight (I'm Fuckin' You)","Enrique Iglesias,Ludacris,DJ Frank E",2010-01-01,231653,54,spotify:user:wickeddreamer96,2019-09-20T02:09:44Z,"dance pop,latin pop,mexican pop,atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap",0.666,0.877,0,-4.657,0,0.0446,0.0277,0.0000115,0.142,0.272,125.989,4
3M75hklvMpAwlJK0KezDKU,"1KCSPY1glIKqW2TotWuXOR","Raise Your Glass","Greatest Hits...So Far!!!","P!nk",2010-11-12,203280,43,spotify:user:wickeddreamer96,2019-09-20T02:10:46Z,"dance pop,pop",0.699,0.717,7,-4.956,1,0.0927,0.00542,0,0.0322,0.614,122.053,4
6r2BECwMgEoRb5yLfp0Hca,"1HY2Jd0NmPuamShAr6KMms","Born This Way","Born This Way (Special Edition)","Lady Gaga",2011-01-01,260252,71,spotify:user:wickeddreamer96,2019-09-20T02:12:52Z,"art pop,dance pop,pop",0.587,0.828,11,-5.108,1,0.161,0.00327,0,0.331,0.494,123.907,4
3MGJF1CDFGfjXESL2Heva0,"1KCSPY1glIKqW2TotWuXOR","F**kin' Perfect","Greatest Hits...So Far!!!","P!nk",2010-11-12,213413,66,spotify:user:wickeddreamer96,2019-09-20T02:13:08Z,"dance pop,pop",0.565,0.646,7,-4.749,1,0.0335,0.0412,0,0.362,0.481,91.973,4
5xZtUAVUVfjBtVtMOgMkyy,"5pKCCKE2ajJHZ9KAiaK11H,3TVXtAsR1Inumwj472S9r4","What's My Name?","Loud","Rihanna,Drake",2010-11-16,263173,54,spotify:user:wickeddreamer96,2019-09-20T02:24:53Z,"barbadian pop,pop,urban contemporary,canadian hip hop,canadian pop,hip hop,pop rap,rap",0.69,0.786,2,-2.959,1,0.0692,0.229,0,0.0797,0.583,100.049,4
