Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4RY96Asd9IefaL3X4LOLZ8,"3q7HBObVc0L8jNeTe5Gofh","In Da Club","Get Rich Or Die Tryin'","50 Cent",2003-02-06,193466,77,spotify:user:wickeddreamer96,2019-07-07T06:42:57Z,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap",0.902,0.72,6,-2.776,0,0.347,0.26,0,0.0749,0.805,90.059,4
3zSCNTXI7Ed0PiidZVmzIe,"2mxe0TnaNL039ysAj51xPQ","Ignition - Remix","The Essential R. Kelly","R. Kelly",2014-05-19,186040,65,spotify:user:wickeddreamer96,2019-07-07T06:43:40Z,"",0.778,0.549,1,-6.144,1,0.0473,0.0549,0,0.0724,0.802,133.041,4
5qTvkDrSfvwDv6RBjjcfQr,"3Isy6kedDrgPYoTS1dazA9","Get Busy","Dutty Rock","Sean Paul",2002-11-12,211666,13,spotify:user:wickeddreamer96,2019-07-07T06:44:31Z,"dance pop,dancehall,pop,pop rap",0.735,0.824,10,-4.143,0,0.036,0.615,0,0.158,0.726,100.202,4
5IVuqXILoxVWvWEPm82Jxr,"6vWDO969PvNqNYHIOW5v0m,3nFkdlSjzX9mRTtwJOzDYB","Crazy In Love (feat. Jay-Z)","Dangerously In Love","Beyoncé,JAY-Z",2003-06-24,236133,81,spotify:user:wickeddreamer96,2019-07-07T06:44:54Z,"pop,r&b,east coast hip hop,gangster rap,hip hop,pop rap,rap",0.646,0.77,2,-6.596,0,0.226,0.00249,0,0.0715,0.681,99.165,4
3WbphvawbMZ8FyqDxYGdSQ,"2RTUTCvo6onsAnheUk3aL9","When I'm Gone","Away From The Sun","3 Doors Down",2002-11-12,260333,73,spotify:user:wickeddreamer96,2019-07-07T06:46:35Z,"alternative metal,nu metal,post-grunge,rock",0.53,0.768,7,-5.611,1,0.0284,0.00385,0,0.103,0.374,148.095,4
6Bm6qUCSatPAqkQllFL7oA,"3Ngh2zDBRPEriyxQDAMKd1","Unwell","More Than You Think You Are","Matchbox Twenty",2002-11-01,228706,70,spotify:user:wickeddreamer96,2019-07-07T06:46:51Z,"neo mellow,pop rock,post-grunge",0.256,0.788,6,-5.263,0,0.0403,0.0298,0,0.707,0.429,80.718,4
0l3GEbH3CviUytD6iX4wzg,"3s2wTjWxK8NOX09dmsvVOh","Right Thurr","Jackpot","Chingy",2003-01-01,250746,71,spotify:user:wickeddreamer96,2019-07-07T06:48:11Z,"crunk,dirty south rap,hip pop,pop rap,southern hip hop",0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0614,0.891,92.074,4
0tr492xughUjNeqSDDD5nK,"0urTpYCsixqZwgNTkPJOJ4","Miss You","I Care 4 U","Aaliyah",2002-12-10,245226,63,spotify:user:wickeddreamer96,2021-10-24T02:23:24Z,"contemporary r&b,dance pop,hip pop,r&b,urban contemporary",0.678,0.338,10,-9.899,1,0.0319,0.655,0,0.215,0.502,109.888,4
69j0KoPJuwpnbGWrfn7Yll,"7dOBabd5O4CvKrg4iriHTM,4TKTii6gnOnUXQHyuo9JaD","Picture (feat. Sheryl Crow)","Cocky","Kid Rock,Sheryl Crow",2001-11-19,298960,70,spotify:user:wickeddreamer96,2019-07-07T06:49:51Z,"nu metal,lilith,new wave pop,permanent wave,pop rock,singer-songwriter",0.692,0.496,7,-7.332,1,0.0241,0.172,0.00000642,0.107,0.376,97.945,4
0COqiPhxzoWICwFCS4eZcp,"5nGIFgo0shDenQYSE0Sn7c","Bring Me To Life","Fallen","Evanescence",2003-03-04,235893,87,spotify:user:wickeddreamer96,2019-07-07T06:50:56Z,"alternative metal",0.331,0.943,4,-3.188,0,0.0698,0.00721,0.00000206,0.242,0.296,94.612,4
0r2Bul2NuCViraT2zX1l5j,"3ciRvbBIVz9fBoPbtSYq4x,44PA0rCQXikgOWbfY7Fq7m","Get Low","Kings Of Crunk","Lil Jon & The East Side Boyz,Ying Yang Twins",2002-10-29,334066,78,spotify:user:wickeddreamer96,2019-07-07T06:51:28Z,"atl hip hop,atlanta bass,crunk,dirty south rap,old school atlanta hip hop,southern hip hop",0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.136,101.019,4
4WY3HyGXsWqjFRCVD6gnTe,"6vWDO969PvNqNYHIOW5v0m,3Isy6kedDrgPYoTS1dazA9","Baby Boy (feat. Sean Paul)","Dangerously In Love","Beyoncé,Sean Paul",2003-06-24,244826,71,spotify:user:wickeddreamer96,2019-07-07T07:11:23Z,"pop,r&b,dance pop,dancehall,pop rap",0.655,0.488,1,-9.17,1,0.22,0.0825,0.00000116,0.221,0.791,91.025,4
1lKS7SZQ7r5vOChLwJurmm,"2gBjLmx6zQnFGQJCAQpRgw,07W0YfsvHM7Mw7Bq48Mb0A,59wfkuBoNyhDMQGCljbUbA","Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster","Bad Boy 20th Anniversary Box Set Edition","Nelly,Murphy Lee,Diddy",2016-08-12,293666,56,spotify:user:wickeddreamer96,2019-07-07T07:13:42Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,dirty south rap,east coast hip hop,hip pop,trap",0.527,0.808,1,-4.749,1,0.295,0.176,0,0.169,0.907,87.025,4
41bIQPBE1lFN0mmw6Lmssz,"3q7HBObVc0L8jNeTe5Gofh,1Oa0bMld0A3u5OTYfMzp5h","21 Questions","Get Rich Or Die Tryin'","50 Cent,Nate Dogg",2003-02-06,224426,76,spotify:user:wickeddreamer96,2019-07-07T07:14:14Z,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap,g funk,hardcore hip hop,west coast rap",0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,4
2xlnEhQjSCqNPIJX42ARej,"2DlGxzQSjYe5N6G9nkYghR,1P8IfcNKwrkQP5xJWuhaOC","All I Have (feat. LL Cool J)","This Is Me...Then","Jennifer Lopez,LL COOL J",2002,254466,64,spotify:user:wickeddreamer96,2019-07-07T07:16:29Z,"dance pop,pop,urban contemporary,east coast hip hop,golden age hip hop,hip hop,old school hip hop,queens hip hop,rap",0.701,0.669,1,-5.265,1,0.107,0.271,0,0.158,0.446,83.066,4
3TCauNPqFiniaYHBvEVoHG,"1l7ZsJRRS8wlW3WfJfPfNS","Beautiful","Stripped","Christina Aguilera",2002-07-19,238560,73,spotify:user:wickeddreamer96,2019-07-07T07:17:26Z,"dance pop,pop",0.456,0.573,5,-3.866,0,0.0275,0.578,0.00000305,0.114,0.0992,76.19,4
0xDxS2g775ttrfrwDQl9f8,"1YfEcTuGvBQ8xSD1f53UnK,4iHNK0tOyZPYnBU7nGAgpQ,7JXCJDLGh1k9cg6JbYCpYl","I Know What You Want (feat. Flipmode Squad)","The Remixes","Busta Rhymes,Mariah Carey,Flipmode Squad",2003-10-14,252360,61,spotify:user:wickeddreamer96,2019-07-07T07:19:07Z,"east coast hip hop,hardcore hip hop,hip hop,pop rap,rap,dance pop,pop,urban contemporary",0.673,0.607,4,-8.855,1,0.219,0.019,0,0.0708,0.526,86.055,4
1jlG3KJ3gdYmhfuySFfpO1,"0p4nmQO2msCgU4IF37Wi3j","I'm with You","Let Go","Avril Lavigne",2002-06-04,223066,75,spotify:user:wickeddreamer96,2019-07-07T07:27:02Z,"canadian pop,candy pop,dance pop,pop",0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.117,0.208,151.95,3
0RFgvrhkf9FiDRLA0BhzpZ,"2DnqqkzzDKm3vAoyHtn8So","Drift Away","No Stranger to Shame","Uncle Kracker",2002-07-09,255560,69,spotify:user:wickeddreamer96,2019-07-07T07:27:33Z,"country,pop rock,post-grunge",0.583,0.66,11,-5.078,1,0.0377,0.181,0,0.0979,0.861,151.956,4
0aULRU35N9kTj6O1xMULRR,"5tth2a3v0sWwV1C7bApBdX","Magic Stick","La Bella Mafia","Lil' Kim",2003-03-03,359973,60,spotify:user:wickeddreamer96,2019-07-07T07:31:06Z,"dance pop,east coast hip hop,hip hop,hip pop,pop rap,r&b,rap,southern hip hop,trap queen,urban contemporary",0.849,0.499,2,-7.872,1,0.271,0.117,0.0000497,0.268,0.504,92.982,4
779CtoE6X8mZFKn3pYvzcE,"3q7HBObVc0L8jNeTe5Gofh,7hJcb9fa4alzcOq3EaNPoG","P.I.M.P. - Snoop Dogg Remix","P.I.M.P.","50 Cent,Snoop Dogg",2003-08-12,288920,40,spotify:user:wickeddreamer96,2019-07-07T07:40:30Z,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap,g funk,west coast rap",0.601,0.691,10,-5.877,0,0.355,0.098,0,0.0501,0.821,78.234,4
7iugAsF2T3W21jRG4yYs5i,"51d3rUlLuMh7EW09aMe7yj,59wfkuBoNyhDMQGCljbUbA","Bump, Bump, Bump (feat. P. Diddy)","Pandemonium!","B2K,Diddy",2003-04-14,282493,28,spotify:user:wickeddreamer96,2019-07-07T07:41:01Z,"boy band,contemporary r&b,hip pop,r&b,urban contemporary,dance pop,east coast hip hop,hip hop,pop rap,rap,trap",0.835,0.684,1,-6.007,0,0.205,0.103,0,0.0704,0.888,95.514,4
0yHConG49418wPs8UfAt44,"0YWxKQj2Go9CGHCp77UOyy,0le01dl1WllSHhjEXRl4in","Into You (feat. Tamia)","Street Dreams (Bonus Track)","Fabolous,Tamia",2003-02-01,295773,70,spotify:user:wickeddreamer96,2019-07-07T07:44:45Z,"gangster rap,hip hop,pop rap,rap,trap,urban contemporary,canadian pop,contemporary r&b,hip pop,r&b",0.546,0.538,7,-7.886,0,0.0523,0.233,0,0.118,0.58,182.12,4
6lrRIfQDcikJ5y5DtyZPuJ,"0YWxKQj2Go9CGHCp77UOyy,15qg3Tr23aMVGAruYtlMdg,5wBDD4FNJvob5fAGkAIQ92","Can't Let You Go (feat. Mike Shorey & Lil' Mo)","Street Dreams (Bonus Track)","Fabolous,Mike Shorey,Lil' Mo",2003-02-01,223973,65,spotify:user:wickeddreamer96,2019-07-07T07:45:30Z,"gangster rap,hip hop,pop rap,rap,trap,urban contemporary,contemporary r&b,hip pop,r&b",0.646,0.6,9,-6.569,1,0.458,0.231,0,0.0794,0.811,192.082,4
2iclfHORMqpR3TxuhwVRhD,"1J2VVASYAamtQ3Bt8wGgA6,5rkVyNGXEgeUqKkB5ccK83","Mesmerize","The Last Temptation","Ja Rule,Ashanti",2002-01-01,278720,67,spotify:user:wickeddreamer96,2019-07-07T07:48:47Z,"dance pop,east coast hip hop,gangster rap,hip hop,hip pop,pop rap,queens hip hop,rap,urban contemporary,r&b",0.764,0.648,1,-6.639,1,0.206,0.0563,0,0.414,0.391,90.1,4
3CNqo3gYrfexdrtjFmC9he,"1yxSLGMDHlW21z4YXirZDS","Where Is The Love?","Elephunk","Black Eyed Peas",2003,272533,1,spotify:user:wickeddreamer96,2019-07-07T07:50:20Z,"dance pop,pop,pop rap",0.834,0.696,5,-3.224,1,0.197,0.11,0,0.13,0.804,94.09,4
41IShViF79gmulEkIHAjcb,"6GI52t8N5F02MxU0g5U69P,5rScKX1Sh1U67meeUyTGwk","The Game of Love (feat. Michelle Branch) - Main / Radio Mix","Shaman","Santana,Michelle Branch",2002-09-30,254466,66,spotify:user:wickeddreamer96,2019-07-07T07:53:02Z,"blues rock,classic rock,mexican classic rock,candy pop,lilith,neo mellow,pop rock",0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,4
6GkTKjv1XbFVdI2D8vvDPu,"7dGJo4pcD2V6oG8kP0tJRR","Lose Yourself","8 Mile (Music From And Inspired By The Motion Picture)","Eminem",2002-10-29,320293,57,spotify:user:wickeddreamer96,2019-07-07T07:54:16Z,"detroit hip hop,hip hop,rap",0.684,0.735,2,-4.596,1,0.273,0.00925,0.000659,0.288,0.06,171.383,4
1HzSz5PKnA3rWBvfKpZvT1,"5rkVyNGXEgeUqKkB5ccK83","Rock Wit U (Awww Baby)","Rock Wit U (Awww Baby)","Ashanti",2003-01-01,219266,3,spotify:user:wickeddreamer96,2019-07-07T07:55:38Z,"dance pop,hip pop,r&b,urban contemporary",0.712,0.757,7,-4.146,1,0.0635,0.394,0,0.134,0.854,94.992,4
7Lf7oSEVdzZqTA0kEDSlS5,"31TPClRtHm23RisEBtV3X7","Cry Me a River","Justified","Justin Timberlake",2002-11-04,288333,78,spotify:user:wickeddreamer96,2019-07-07T08:12:46Z,"dance pop,pop",0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,4
3OUApyz3jDB3syGUNGqB1d,"08p7B5OtcUuVblvkQIlBhJ","How You Gonna Act Like That","I Wanna Go There","Tyrese",2002-12-01,294693,66,spotify:user:wickeddreamer96,2019-07-07T08:13:29Z,"contemporary r&b,hip pop,r&b,urban contemporary",0.733,0.521,3,-3.657,0,0.0457,0.107,0,0.0692,0.525,112.913,4
1AWQoqb9bSvzTjaLralEkT,"31TPClRtHm23RisEBtV3X7","Rock Your Body","Justified","Justin Timberlake",2002-11-04,267266,83,spotify:user:wickeddreamer96,2019-07-07T08:13:47Z,"dance pop,pop",0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,4
5dWfl2PBpKHpBVdz95wxK1,"3kc5AFnL1TQQdNaMdSW2UO","No Letting Go","No Holding Back","Wayne Wonder",2003-03-04,202013,66,spotify:user:wickeddreamer96,2019-07-07T08:14:29Z,"dancehall,reggae fusion",0.496,0.819,5,-5.656,0,0.0444,0.0479,0.000215,0.177,0.317,100.215,4
