Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
32OlwWuMpZ6b0aN2RZOeMS,"3hv9jJF3adDNsBSIQDqcjp,0du5cEVh5yTK9QJze8zA0C","Uptown Funk (feat. Bruno Mars)","Uptown Special","Mark Ronson,Bruno Mars",2015-01-12,269666,86,spotify:user:wickeddreamer96,2019-08-14T17:06:36Z,"pop soul,dance pop,pop",0.856,0.609,0,-7.223,1,0.0824,0.00801,0.0000815,0.0344,0.928,114.988,4
34gCuhDGsG4bRPIf9bb02f,"6eUKZXaKkcviH0Ku9w2n3V","Thinking out Loud","x (Deluxe Edition)","Ed Sheeran",2014-06-21,281560,85,spotify:user:wickeddreamer96,2019-08-14T17:06:53Z,"pop,singer-songwriter pop,uk pop",0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,4
4Aep3WGBQlpbKXkW7kfqcU,"137W8MRPWKqSmrBGDBFSop,6VuMaDnrHyPL1p4EHjYLi7","See You Again (feat. Charlie Puth)","Furious 7: Original Motion Picture Soundtrack","Wiz Khalifa,Charlie Puth",2015-03-17,229525,63,spotify:user:wickeddreamer96,2019-08-14T17:07:42Z,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,pop,viral pop",0.689,0.481,10,-7.503,1,0.0815,0.369,0.00000103,0.0649,0.283,80.025,4
3twQx3psUMJKj4wna5d1zU,"6PXS4YHDkKvl1wkIl4V8DL","Trap Queen","Trap Queen","Fetty Wap",2014-12-15,222093,42,spotify:user:wickeddreamer96,2019-08-14T17:10:10Z,"new jersey rap,pop rap,rap,southern hip hop,trap",0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,4
2iuZJX9X9P0GKaE93xcPjk,"04gDigrS5kc9YWfZHwBETP","Sugar","V","Maroon 5",2014-09-02,235493,83,spotify:user:wickeddreamer96,2019-08-14T17:11:42Z,"pop",0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,4
0kzw2tRyuL9rzipi5ntlIy,"6DIS6PRrLS3wbnZsf7vYic","Shut Up and Dance","TALKING IS HARD (Expanded Edition)","WALK THE MOON",2014-12-02,199080,65,spotify:user:wickeddreamer96,2019-08-14T17:14:34Z,"dance rock,modern alternative rock,modern rock,neo mellow,pop rock",0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,4
2sC2P3BN0IXujNaaSyDmtP,"06HL4z0CvFAxyc27GXpf02","Blank Space","1989 (Deluxe Edition)","Taylor Swift",2014-10-27,231826,69,spotify:user:wickeddreamer96,2019-08-14T17:17:37Z,"pop",0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,4
5RIVoVdkDLEygELLCniZFr,"7juKTDFlPesGeWQ1GmjmOv","Watch Me (Whip / Nae Nae)","Watch Me (Whip / Nae Nae)","Silentó",2015-05-04,185142,67,spotify:user:wickeddreamer96,2019-08-14T17:18:24Z,"chicago bop,pinoy hip hop",0.821,0.759,8,-8.541,1,0.121,0.247,0,0.321,0.962,140.01,4
2PIvq1pGrUjY007X5y1UpM,"1Xyo4u8uXC1ZmMpatF05PJ","Earned It (Fifty Shades Of Grey) - From The Fifty Shades Of Grey Soundtrack","Earned It (Fifty Shades Of Grey) [From The Fifty Shades Of Grey Soundtrack]","The Weeknd",2014-12-23,252226,78,spotify:user:wickeddreamer96,2019-08-14T17:21:12Z,"canadian contemporary r&b,canadian pop,pop",0.659,0.381,2,-5.922,0,0.0304,0.385,0,0.0972,0.426,119.844,3
7fBv7CLKzipRk6EC6TWHOB,"1Xyo4u8uXC1ZmMpatF05PJ","The Hills","Beauty Behind The Madness","The Weeknd",2015-08-28,242253,89,spotify:user:wickeddreamer96,2019-08-14T17:21:51Z,"canadian contemporary r&b,canadian pop,pop",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
