Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4wCmqSrbyCgxEXROQE6vtV,"2AsusXITU8P25dlRNhcAbG,6hk7Yq1DU9QcCCrz9uc0Ti","Somebody That I Used To Know","Making Mirrors","Gotye,Kimbra",2011-01-01,244973,78,spotify:user:wickeddreamer96,2019-09-18T07:06:57Z,"australian pop,bergen indie,electropop,nz pop",0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,4
3NLjhjXObox3cOhs6dopWS,"6sFIWsNpZYqfjUpaCgueju","Call Me Maybe","Curiosity","Carly Rae Jepsen",2012-02-14,193394,25,spotify:user:wickeddreamer96,2019-09-18T07:07:56Z,"canadian pop,dance pop,pop",0.783,0.578,7,-6.578,1,0.0382,0.0114,0.00000681,0.109,0.631,120.032,4
5rgy6ghBq1eRApCkeUdJXf,"5nCi3BB41mBaMH9gfr6Su0,6ueGR6SWhUJfvEhqkvMsVs","We Are Young (feat. Janelle Monáe)","Some Nights","fun.,Janelle Monáe",2012-02-14,250626,80,spotify:user:wickeddreamer96,2019-09-18T07:08:39Z,"baroque pop,metropopolis,afrofuturism,alternative r&b,atl hip hop,neo soul,r&b",0.378,0.638,10,-5.576,1,0.075,0.02,0.0000766,0.0849,0.735,184.086,4
4P0osvTXoSYZZC2n8IFH3c,"04gDigrS5kc9YWfZHwBETP,137W8MRPWKqSmrBGDBFSop","Payphone","Overexposed (Deluxe)","Maroon 5,Wiz Khalifa",2012-01-01,231386,74,spotify:user:wickeddreamer96,2019-09-18T09:15:34Z,"pop,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",0.739,0.756,4,-4.828,1,0.0394,0.0136,0,0.37,0.523,110.028,4
7gUpO6td4OOnu0Lf9vhcIV,"0X2BH1fck6amBIoJhDVmmJ","Lights - Single Version","Lights","Ellie Goulding",2010,211800,65,spotify:user:wickeddreamer96,2019-09-18T07:10:48Z,"indietronica,metropopolis,pop,uk pop",0.683,0.789,8,-6.132,0,0.0353,0.0283,0.0492,0.112,0.809,120.013,4
0dw7G0QDuW7UwyL0boHKMU,"2NhdGz9EDv2FeUw6udu2g1","Glad You Came","The Wanted","The Wanted",2012-01-01,198186,41,spotify:user:wickeddreamer96,2019-09-18T07:12:14Z,"boy band,dance pop,pop,post-teen pop",0.61,0.841,7,-4.579,0,0.0692,0.056,0.00000985,0.118,0.431,126.889,4
1nInOsHbtotAmEOQhtvnzP,"3BmGtnKgCSGYIUhmivXKWX","Stronger (What Doesn't Kill You)","Stronger (Deluxe Version)","Kelly Clarkson",2011-10-24,221946,78,spotify:user:wickeddreamer96,2019-09-18T07:12:43Z,"dance pop,pop,talent show",0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,4
1zv3WFUbZ5vPxFq9I2jAU1,"5pKCCKE2ajJHZ9KAiaK11H,7CajNmpbOovFoOoasH2HaY","We Found Love","Talk That Talk (Explicit)","Rihanna,Calvin Harris",2011-01-01,215226,63,spotify:user:wickeddreamer96,2019-09-18T07:13:48Z,"barbadian pop,pop,urban contemporary,dance pop,edm,electro house,house,pop dance,progressive house,uk dance",0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,4
1oHNvJVbFkexQc0BpQp7Y4,"0hCNtLu0JehylgoiP8L4Gh","Starships","Pink Friday ... Roman Reloaded","Nicki Minaj",2011-01-01,210626,77,spotify:user:wickeddreamer96,2019-09-18T07:15:06Z,"hip pop,pop,queens hip hop,rap",0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,4
3SPDQfj2UfWq6A2NllZnzn,"4AK6F7OLvEQ5QYCBNiQWHq","What Makes You Beautiful","Up All Night","One Direction",2012-05-25,198053,0,spotify:user:wickeddreamer96,2019-09-18T07:15:32Z,"boy band,pop,post-teen pop,talent show",0.729,0.771,4,-2.451,1,0.0725,0.00761,0,0.087,0.873,125.011,4
1NpW5kyvO4XrNJ3rnfcNy3,"0jnsk9HBra6NMjO2oANoPY,5WUlDfRSoLAfcVSX1WnrxN","Wild Ones (feat. Sia)","Wild Ones","Flo Rida,Sia",2012-06-22,232946,81,spotify:user:wickeddreamer96,2019-09-18T07:17:09Z,"dance pop,miami hip hop,pop,pop rap,australian dance,australian pop",0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,4
5PKWUDfQFtc5qqo8cs1gQp,"4dpARuHxo51G3z768sgnrY","Set Fire to the Rain","21","Adele",2011-01-19,242973,0,spotify:user:wickeddreamer96,2019-09-18T07:17:34Z,"british soul,pop,pop soul,uk pop",0.603,0.67,2,-3.882,0,0.0249,0.00408,0.00000166,0.112,0.445,107.995,4
0obBFrPYkSoBJbvHfUIhkv,"3sgFRtyBnxXD5ESfmbK4dl","Sexy And I Know It","Sorry For Party Rocking (Deluxe Version)","LMFAO",2011-01-01,199480,66,spotify:user:wickeddreamer96,2019-09-18T07:18:06Z,"dance pop,pop,pop rap",0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,4
67WTwafOMgegV6ABnBQxcE,"5nCi3BB41mBaMH9gfr6Su0","Some Nights","Some Nights","fun.",2012-02-14,277040,73,spotify:user:wickeddreamer96,2019-09-18T07:18:32Z,"baroque pop,metropopolis",0.672,0.738,0,-7.045,1,0.0506,0.0178,0.0000675,0.0927,0.392,107.938,4
5JLv62qFIS1DR3zGEcApRt,"6jJ0s89eD6GaHleKKya26X","Wide Awake","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,220946,76,spotify:user:wickeddreamer96,2019-09-18T07:18:57Z,"pop",0.514,0.683,5,-5.099,1,0.0367,0.0749,0.00000264,0.392,0.575,159.814,4
2LEF1A8DOZ9wRYikWgVlZ8,"0jnsk9HBra6NMjO2oANoPY","Good Feeling","Wild Ones","Flo Rida",2012-06-22,248133,81,spotify:user:wickeddreamer96,2019-09-18T07:19:25Z,"dance pop,miami hip hop,pop,pop rap",0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4
3bC1ahPIYt1btJzSSEyyrF,"0jnsk9HBra6NMjO2oANoPY","Whistle","Wild Ones","Flo Rida",2012-06-22,224653,80,spotify:user:wickeddreamer96,2019-09-18T07:19:30Z,"dance pop,miami hip hop,pop,pop rap",0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,4
4XNrMwGx1SqP01sqkGTDmo,"04gDigrS5kc9YWfZHwBETP","One More Night","Overexposed (Deluxe)","Maroon 5",2012-01-01,219466,74,spotify:user:wickeddreamer96,2019-09-18T09:15:37Z,"pop",0.718,0.82,5,-3.453,0,0.0323,0.0444,0,0.0846,0.613,92.998,4
0KAiuUOrLTIkzkpfpn9jb9,"3FUY2gzHeIiaesXtOAdB7A","Drive By","California 37","Train",2012-04-17,195973,81,spotify:user:wickeddreamer96,2019-09-18T07:20:44Z,"dance pop,neo mellow,pop,pop rock",0.765,0.837,1,-3.113,0,0.032,0.00107,0.0000106,0.0801,0.721,122.028,4
2Sjm7A6JATOrnlybKFX4Vb,"3TVXtAsR1Inumwj472S9r4,55Aa2cqylxrFIXC767Z865","The Motto","Take Care","Drake,Lil Wayne",2011-11-15,181572,15,spotify:user:wickeddreamer96,2019-09-18T07:20:55Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,new orleans rap,trap",0.766,0.442,1,-8.558,1,0.356,0.000107,0.0000612,0.111,0.39,201.8,4
