Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
41z2bSbbtJ9wiIee4RXdi5,"6M2wZ9GZgrQXHCFfjv46we","Levitating","Future Nostalgia (The Moonlight Edition)","Dua Lipa",2021-02-11,203807,59,spotify:user:wickeddreamer96,2021-12-02T16:52:29Z,"dance pop,pop,uk pop",0.695,0.884,6,-2.278,0,0.0753,0.0561,0,0.213,0.914,103.014,4
37BZB0z9T8Xu7U3e65qxFy,"1Xyo4u8uXC1ZmMpatF05PJ,66CXWjxzNUsdJxJ2JdwvnR","Save Your Tears (with Ariana Grande) (Remix)","Save Your Tears (Remix)","The Weeknd,Ariana Grande",2021-04-23,191013,83,spotify:user:wickeddreamer96,2021-12-02T16:52:57Z,"canadian contemporary r&b,canadian pop,pop",0.65,0.825,0,-4.645,1,0.0325,0.0215,0.0000244,0.0936,0.593,118.091,4
0VjIjW4GlUZAMYd2vXMi3b,"1Xyo4u8uXC1ZmMpatF05PJ","Blinding Lights","After Hours","The Weeknd",2020-03-20,200040,92,spotify:user:wickeddreamer96,2021-12-02T16:53:03Z,"canadian contemporary r&b,canadian pop,pop",0.514,0.73,1,-5.934,1,0.0598,0.00146,0.0000954,0.0897,0.334,171.005,4
4jPy3l0RUwlUI9T5XHBW2m,"6fWVd57NKTalqvmjRd2t8Z,6ASri4ePR7RlsvIQgWPJpS","Mood (feat. iann dior)","El Dorado","24kGoldn,iann dior",2021-03-26,140533,83,spotify:user:wickeddreamer96,2021-12-02T16:53:18Z,"cali rap,pop rap,melodic rap",0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,4
4ZtFanR9U6ndgddUvNcjcG,"1McMsnEElThX1knmY4oliG","good 4 u","SOUR","Olivia Rodrigo",2021-05-21,178146,87,spotify:user:wickeddreamer96,2021-12-02T16:53:31Z,"pop",0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,4
3DarAbFujv6eYNliUTyqtz,"5cj0lLjcoR7YOSnhnX0Po5,7tYKF4w9nC0nq9CsPZTHyP","Kiss Me More (feat. SZA)","Planet Her","Doja Cat,SZA",2021-06-25,208666,83,spotify:user:wickeddreamer96,2021-12-02T16:54:01Z,"dance pop,pop,r&b,rap",0.764,0.705,8,-3.463,1,0.0284,0.259,0.0000892,0.12,0.781,110.97,4
0LDiaSudHOYJ8e473mv5uY,"0du5cEVh5yTK9QJze8zA0C,3jK9MiCrA42lLAdMGUZpwa,6PvvGcCY2XtUcSRld1Wilr","Leave The Door Open","An Evening With Silk Sonic","Bruno Mars,Anderson .Paak,Silk Sonic",2021-11-12,242096,0,spotify:user:wickeddreamer96,2021-12-02T16:54:18Z,"dance pop,pop,escape room,hip hop,indie soul,neo soul",0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,4
5wANPM4fQCJwkGd4rN57mH,"1McMsnEElThX1knmY4oliG","drivers license","SOUR","Olivia Rodrigo",2021-05-21,242013,88,spotify:user:wickeddreamer96,2021-12-02T16:54:33Z,"pop",0.561,0.431,10,-8.81,1,0.0578,0.768,0.0000142,0.106,0.137,143.875,4
1SC5rEoYDGUK4NfG82494W,"7jVv8c5Fj3E9VhNjxT4snq","MONTERO (Call Me By Your Name)","MONTERO","Lil Nas X",2021-09-17,137704,81,spotify:user:wickeddreamer96,2021-12-02T16:54:50Z,"lgbtq+ hip hop",0.593,0.503,8,-6.725,0,0.22,0.293,0,0.405,0.71,178.781,4
4iJyoBOLtHqaGxP12qzhQI,"1uNFoZAHBGtllmzznpCI3s,20wkVLutqVOYrc0kxFs7rA,4fxd5Ee7UefO4CUXgwJ7IP","Peaches (feat. Daniel Caesar & Giveon)","Justice","Justin Bieber,Daniel Caesar,Giveon",2021-03-19,198081,84,spotify:user:wickeddreamer96,2021-12-02T16:55:08Z,"canadian pop,pop,canadian contemporary r&b,r&b",0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,4
