Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0t2w4jQazlBggyZS4axpnw,"0jnsk9HBra6NMjO2oANoPY,3aQeKQSyrW4qWr35idm0cy","Low (feat. T-Pain)","Low","Flo Rida,T-Pain",2007-11-06,230000,41,spotify:user:wickeddreamer96,2019-06-03T21:55:07Z,"dance pop,miami hip hop,pop,pop rap,gangster rap,hip hop,r&b,rap,southern hip hop,trap,urban contemporary",0.87,0.693,10,-4.571,0,0.0593,0.0624,0,0.153,0.37,128.029,4
7LLouD7gdDYmmar1bfaF8V,"5lKZWd6HiSCLfnDGrq9RAm","Bleeding Love","Bleeding Love","Leona Lewis",2007-10-21,262293,44,spotify:user:wickeddreamer96,2019-06-03T21:56:08Z,"british soul,dance pop,pop,talent show",0.642,0.666,5,-5.29,1,0.0333,0.166,0,0.146,0.195,104.038,4
4ZoffM8qkSNg9uwLq3DQY7,"3DiDSECUqqY1AuBP8qtaIa","No One","No One - EP","Alicia Keys",2007-09-11,254173,35,spotify:user:wickeddreamer96,2019-06-03T21:56:31Z,"neo soul,pop,r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,0.00000463,0.148,0.152,90.098,4
5MNXpequ8iYhneHwvwY3yb,"55Aa2cqylxrFIXC767Z865,3pbi8H08p95NUZ7m6ybxUV","Lollipop","Lollipop","Lil Wayne,Static Major",2008-01-01,302040,43,spotify:user:wickeddreamer96,2019-06-03T21:56:51Z,"hip hop,new orleans rap,pop rap,rap,trap",0.832,0.43,0,-9.438,1,0.0793,0.0613,0.0014,0.145,0.439,148.083,4
68U7CGrUcsJQ9PcBxk7oxB,"5Y5TRrQiqgUO4S36tzjIRZ,5Pwc4xIPtQLFEnJriah9YJ","Apologize","Apologize","Timbaland,OneRepublic",2007-01-01,184880,32,spotify:user:wickeddreamer96,2019-06-03T21:58:29Z,"dance pop,pop,pop rap,piano rock",0.654,0.582,8,-6.048,1,0.0283,0.0358,0,0.0925,0.118,118.014,4
1dGkhI5nDgaSTLr1cgaYD8,"2AQjGvtT0pFYfxR3neFcvz,7bXgB6jMjp9ATFy66eO08Z","No Air (feat. Chris Brown)","No Air (feat. Chris Brown)","Jordin Sparks,Chris Brown",2007-10-29,264386,6,spotify:user:wickeddreamer96,2019-06-03T21:59:18Z,"dance pop,pop,post-teen pop,pop rap,r&b,rap",0.47,0.782,11,-5.002,1,0.223,0.0498,0,0.0601,0.325,159.983,4
3zAR714zqFVJIDOTZoKiNw,"2Sqr0DXoaYABbjBo9HaMkM","Love Song - Radio Edit","Love Song","Sara Bareilles",2008-05-16,232893,30,spotify:user:wickeddreamer96,2019-06-03T22:14:18Z,"acoustic pop,ectofolk,lilith,neo mellow,pop rock,post-teen pop",0.597,0.784,5,-3.055,1,0.0303,0.0268,0,0.171,0.58,122.998,4
6IxgSqNIsjp3n2lrnRRhUX,"23zg3TcAtWQy7J6upgbUnj,4yBK75WVCQXej1p04GWqxH","Love In This Club (feat. Young Jeezy)","Love In This Club","USHER,Jeezy",2008-02-22,261546,42,spotify:user:wickeddreamer96,2019-06-03T22:25:18Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary,crunk,dirty south rap,gangster rap,old school atlanta hip hop,southern hip hop,trap",0.584,0.746,0,-4.81,1,0.0753,0.0477,0,0.125,0.371,139.952,4
2Bi18hgPGrkVxZO0nZiJaZ,"7bXgB6jMjp9ATFy66eO08Z","With You","With You","Chris Brown",2007-12-04,252053,43,spotify:user:wickeddreamer96,2019-06-03T22:27:59Z,"pop rap,r&b,rap",0.658,0.696,3,-4.293,1,0.0707,0.143,0,0.131,0.665,85.998,4
3NZJlJemX3mzjf56MqC5ML,"7bXgB6jMjp9ATFy66eO08Z","Forever","Forever","Chris Brown",2008-04-29,278573,79,spotify:user:wickeddreamer96,2019-06-03T22:28:31Z,"pop rap,r&b,rap",0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,4
6zF96W2EXWc10w0I2Wd0DI,"6gbGGM0E8Q1hE511psqxL0,0BrPKSAeplwezYR1T2DF9s","Sexy Can I (feat. Yung Berg)","Sexy Can I","Ray J,Yung Berg",2008-01-08,204040,0,spotify:user:wickeddreamer96,2019-06-03T22:28:59Z,"pop r&b,pop rap,chicago rap",0.575,0.686,1,-6.008,1,0.319,0.296,0,0.617,0.925,172.132,4
3goSVuTt3fDYDP6kRnFwuL,"5pKCCKE2ajJHZ9KAiaK11H","Take A Bow","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,229413,78,spotify:user:wickeddreamer96,2019-06-03T22:30:36Z,"barbadian pop,pop,urban contemporary",0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,4
1mea3bSkSGXuIRvnydlB5b,"4gzpq5DPGxSnKTe4SA8HAU","Viva La Vida","Viva La Vida or Death and All His Friends","Coldplay",2008-05-26,242373,88,spotify:user:wickeddreamer96,2019-06-03T22:30:57Z,"permanent wave,pop",0.486,0.617,5,-7.115,0,0.0287,0.0954,0.00000323,0.109,0.417,138.015,4
5gD1OfCiygqxjjOxiaEKUe,"6jJ0s89eD6GaHleKKya26X","I Kissed A Girl","I Kissed A Girl","Katy Perry",2008-01-01,180946,45,spotify:user:wickeddreamer96,2019-06-03T23:15:05Z,"pop",0.681,0.753,9,-3.23,0,0.0932,0.00218,0,0.0714,0.757,129.976,4
1IAzD1muglOxOcPbUHs70R,"4OBJLual30L7gRl5UkeRcT","Whatever You Like","Paper Trail","T.I.",2008-09-07,249533,77,spotify:user:wickeddreamer96,2019-06-03T23:15:51Z,"atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,4
2VOomzT6VavJOGBeySqaMc,"5pKCCKE2ajJHZ9KAiaK11H","Disturbia","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,238626,83,spotify:user:wickeddreamer96,2019-06-03T23:16:15Z,"barbadian pop,pop,urban contemporary",0.707,0.813,11,-4.515,0,0.0571,0.0863,0,0.168,0.722,124.921,4
0ByMNEPAPpOR5H69DVrTNy,"5pKCCKE2ajJHZ9KAiaK11H","Don't Stop The Music","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,267080,83,spotify:user:wickeddreamer96,2019-06-03T23:16:44Z,"barbadian pop,pop,urban contemporary",0.835,0.669,6,-5.582,0,0.0643,0.0336,0.0000692,0.0535,0.542,122.668,4
1uigwk5hNV84zRd5YQQRTk,"7o95ZoZt5ZYn31e9z1Hc0a","Pocketful of Sunshine","Pocketful Of Sunshine","Natasha Bedingfield",2007-04-27,202906,73,spotify:user:wickeddreamer96,2019-06-03T23:17:20Z,"dance pop,pop,post-teen pop",0.721,0.88,9,-3.896,0,0.0454,0.191,0,0.0769,0.655,110.021,4
6K1ppbXeslg4ATviINa6rO,"7bXgB6jMjp9ATFy66eO08Z,3aQeKQSyrW4qWr35idm0cy","Kiss Kiss (feat. T-Pain)","Kiss Kiss","Chris Brown,T-Pain",2007-09-10,250906,41,spotify:user:wickeddreamer96,2019-06-03T23:17:50Z,"pop rap,r&b,rap,dance pop,gangster rap,hip hop,southern hip hop,trap,urban contemporary",0.763,0.521,10,-5.143,0,0.223,0.0215,0,0.11,0.603,140.05,3
2XbfY2O2v3xwedUJ0J2kkr,"21E3waRsmPlU7jZsS13rcj","Closer","Year Of The Gentleman (Bonus Track Edition)","Ne-Yo",2008-01-01,234360,70,spotify:user:wickeddreamer96,2019-06-03T23:18:49Z,"dance pop,pop,r&b,urban contemporary",0.711,0.753,4,-6.461,0,0.0766,0.028,0.0000296,0.152,0.588,126.051,4
6hUkNlsCRw1f58ANRYhbUK,"6aZyMrc4doVtZyKNilOmwu","Bubbly","Bubbly","Colbie Caillat",2007-01-01,179546,32,spotify:user:wickeddreamer96,2019-06-04T01:00:53Z,"dance pop,neo mellow,pop",0.718,0.498,9,-7.449,1,0.0419,0.488,0,0.105,0.27,127.953,4
0Wc3zexugI8mqBL3zQGW6W,"4iHNK0tOyZPYnBU7nGAgpQ","Touch My Body","Touch My Body","Mariah Carey",2008-01-01,206853,0,spotify:user:wickeddreamer96,2019-06-04T01:01:57Z,"dance pop,pop,urban contemporary",0.716,0.667,4,-7.803,0,0.0502,0.0999,0,0.0822,0.858,78.509,4
0NeZ8Bhhu3Vt5qCKLdvxpw,"6tbjWDEIzxoDsBA1FuhfPW,31TPClRtHm23RisEBtV3X7,5Y5TRrQiqgUO4S36tzjIRZ","4 Minutes (feat. Justin Timberlake and Timbaland)","Hard Candy","Madonna,Justin Timberlake,Timbaland",2008-04-19,245080,50,spotify:user:wickeddreamer96,2021-10-13T19:32:59Z,"dance pop,pop,pop rap",0.705,0.911,2,-4.873,1,0.0717,0.00592,0.00154,0.0603,0.803,113.032,4
4xGtuuF2wWGBDVDX1JspSy,"1KCSPY1glIKqW2TotWuXOR","So What","So What","P!nk",2008-08-11,214333,0,spotify:user:wickeddreamer96,2019-06-04T02:14:21Z,"dance pop,pop",0.536,0.876,11,-3.098,0,0.0448,0.000341,0,0.341,0.434,126.025,4
06oFkihdWaUvtEnzpEIaM6,"0niJkG4tKkne3zwr7I8n9n","Paralyzer","Them vs. You vs. Me","Finger Eleven",2007-01-01,208106,33,spotify:user:wickeddreamer96,2019-06-04T02:15:00Z,"alternative metal,canadian rock,funk metal,nu metal,post-grunge",0.646,0.938,11,-3.472,0,0.0439,0.163,0,0.182,0.881,106,4
3fmhWVGLAYN2bliTmpGOvc,"3r17AfJCCUqC9Lf0OAc73G","Clumsy","Clumsy","Fergie",2007-09-25,241440,26,spotify:user:wickeddreamer96,2019-06-04T02:15:54Z,"dance pop,pop",0.726,0.558,2,-4.104,1,0.157,0.173,0.000589,0.343,0.478,184.064,4
03yc0G2OoH1Eeyu7Piy8fK,"4phGZZrJZRo4ElhRtViYdl","I'm Yours","I'm Yours","Jason Mraz",2008-02-12,243494,61,spotify:user:wickeddreamer96,2019-06-04T02:19:29Z,"acoustic pop,dance pop,neo mellow,pop",0.693,0.43,11,-9.395,1,0.0442,0.565,0,0.0928,0.731,151.001,4
11Lr2Z5O1mf9wIzxyy0ivu,"2Hjj68yyUPiC0HKEOigcEp","Leavin'","Leavin'","Jesse McCartney",2008-01-01,216600,0,spotify:user:wickeddreamer96,2019-06-04T02:21:05Z,"dance pop,pop,post-teen pop",0.678,0.699,9,-5.822,1,0.0529,0.036,0.00000298,0.0676,0.881,79.254,4
15kM7MjY2I3AyDNrzxbl5J,"5P2rwRBgIN450RaJxdjYdA,0z4gvV4rjIZ9wHck67ucSV","Dangerous - Main (Explicit Version)","Dangerous","Kardinal Offishall,Akon",2008-01-01,251840,24,spotify:user:wickeddreamer96,2019-06-04T02:21:55Z,"canadian old school hip hop,dance pop",0.949,0.763,8,-6.894,1,0.0701,0.00363,0,0.0999,0.805,116.993,4
0eIfBjs1pMiRNkbngEATQi,"2AQjGvtT0pFYfxR3neFcvz","Tattoo","Tattoo","Jordin Sparks",2007-08-27,232920,36,spotify:user:wickeddreamer96,2019-06-04T02:22:26Z,"dance pop,pop,post-teen pop",0.564,0.838,2,-2.393,1,0.0404,0.453,0,0.133,0.553,167.954,4
0G71WvIkF2K6HViJeFvOcM,"5YGY8feqx7naU7z4HrwZM6","See You Again","Hannah Montana 2 / Meet Miley Cyrus","Miley Cyrus",2007-01-01,190453,0,spotify:user:wickeddreamer96,2019-06-04T02:23:08Z,"pop",0.692,0.911,9,-5.098,0,0.177,0.0149,0.0000734,0.112,0.801,138.975,4
