Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5rb9QrpfcKFHM1EUbSIurX,"23zg3TcAtWQy7J6upgbUnj,7sfl4Xt5KmfyDs2T3SVSMK,3ipn9JLAPI5GUEo4y4jcoi","Yeah! (feat. Lil Jon & Ludacris)","Confessions (Expanded Edition)","USHER,Lil Jon,Ludacris",2004-03-23,250373,85,spotify:user:wickeddreamer96,2019-07-04T01:09:53Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary,crunk,dirty south rap,old school atlanta hip hop,pop rap,southern hip hop,trap,hip hop",0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,4
7z3N2W7Xz1t2G2sAO8wFVH,"23zg3TcAtWQy7J6upgbUnj","Burn","Confessions (Expanded Edition)","USHER",2004-03-23,231933,75,spotify:user:wickeddreamer96,2019-07-04T01:12:31Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.796,0.477,1,-7.161,1,0.108,0.314,0,0.12,0.685,119.928,4
3XVBdLihbNbxUwZosxcGuJ,"3DiDSECUqqY1AuBP8qtaIa","If I Ain't Got You","The Diary Of Alicia Keys","Alicia Keys",2003-12-02,228706,83,spotify:user:wickeddreamer96,2019-07-04T01:13:58Z,"neo soul,pop,r&b",0.609,0.444,7,-9.129,1,0.106,0.603,0.00000686,0.104,0.166,118.402,3
6YgV0EF8xJMZz0Zm6BTaT4,"04gDigrS5kc9YWfZHwBETP","This Love","Songs About Jane","Maroon 5",2002-06-25,206200,65,spotify:user:wickeddreamer96,2019-07-04T01:14:16Z,"pop",0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,4
5z7mYFfhw6N6f23VwrokJD,"1G9G7WwrXka3Z1r7aIDjI7,7Dnu2NmddNymEI2LMZVH5v","The Way You Move (feat. Sleepy Brown)","Speakerboxxx/The Love Below","Outkast,Sleepy Brown",2003,234000,72,spotify:user:wickeddreamer96,2019-07-04T01:15:10Z,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop",0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,4
1lHtE5JDCas1EwXhQIMOIj,"2MqhkhX4npxDZ62ObR5ELO","The Reason","The Reason","Hoobastank",2004-04-27,232800,0,spotify:user:wickeddreamer96,2019-07-04T01:16:17Z,"alternative metal,funk metal,nu metal,pop rock,post-grunge",0.447,0.668,4,-4.683,1,0.0294,0.0127,0,0.152,0.0695,82.904,4
2yr2HnFYl7XvqJk4fXoQBt,"4BIQA9vRkqXEnA2twmq7mU,6uothxMWeLWIhsGeF7cyo4,59wfkuBoNyhDMQGCljbUbA","I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster","Bad Boy 20th Anniversary Box Set Edition","Mario Winans,Enya,Diddy",2016-08-12,257333,69,spotify:user:wickeddreamer96,2019-07-04T01:17:39Z,"celtic,middle earth,operatic pop,dance pop,east coast hip hop,hip hop,hip pop,pop rap,rap,trap",0.833,0.515,11,-5,0,0.0462,0.347,0.00156,0.116,0.4,97.007,4
2PpruBYCo4H7WOBJ7Q2EwM,"1G9G7WwrXka3Z1r7aIDjI7","Hey Ya!","Speakerboxxx/The Love Below","Outkast",2003,235213,84,spotify:user:wickeddreamer96,2019-07-04T01:17:50Z,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop",0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4
3dFwpxh2yH7C7p9BGEKLVB,"2NdeV5rLm47xAvogXrYhJX,4Js9eYwAf9rypNtV8pNSw9","Goodies (feat. Petey Pablo)","Goodies","Ciara,Petey Pablo",2004-09-27,223000,71,spotify:user:wickeddreamer96,2019-07-04T01:27:00Z,"dance pop,hip pop,pop,r&b,urban contemporary,crunk,dirty south rap,north carolina hip hop,southern hip hop",0.826,0.647,5,-6.306,0,0.0491,0.0277,0.00000152,0.298,0.872,102.017,4
0rZAuePyZoXTxaXPDsH0tG,"2BvzbqWWwLN11XGBYgDZzx,3ScY9CQxNLQei8Umvpx5g6,39mHYiNmLR7p8PXNG8Wll6","Lean Back","Lean Back","Terror Squad,Fat Joe,Remy Ma",2004-05-11,251653,39,spotify:user:wickeddreamer96,2019-07-04T01:27:25Z,"bronx hip hop,dirty south rap,hardcore hip hop,hip pop,southern hip hop,east coast hip hop,gangster rap,hip hop,pop rap,rap,trap,alternative r&b,contemporary r&b,r&b,trap queen,urban contemporary",0.699,0.929,1,-3.466,1,0.523,0.0983,0,0.0491,0.679,126.885,5
0jSMveIWvnhDIvzqN74Uc7,"1Zz5UxfKSSqc6hpa3xJPCw","Tipsy - Club Mix","Hood Hop","J-Kwon",2004,243226,67,spotify:user:wickeddreamer96,2019-07-04T01:27:54Z,"dirty south rap,southern hip hop",0.925,0.744,0,-5.79,1,0.367,0.0644,0,0.0888,0.656,93.02,4
7wBThXx7BGZHJJ3aN3OPvv,"23zg3TcAtWQy7J6upgbUnj","Confessions Part II","Confessions (Expanded Edition)","USHER",2004-03-23,211200,73,spotify:user:wickeddreamer96,2019-07-04T01:28:33Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.845,0.467,1,-7.674,1,0.138,0.0586,0,0.0694,0.702,138.007,4
6ihObRBTB8xdSH2mlERtOX,"0rG0AZBscc8S8q1ahIsasI,6tBnRI3ubWYclKSbGvGtKd","Slow Motion","Juve The Great","JUVENILE,Soulja Slim",2003-01-01,248200,67,spotify:user:wickeddreamer96,2019-07-04T01:34:15Z,"bounce,crunk,dirty south rap,new orleans rap,southern hip hop,trap",0.713,0.734,0,-4.894,0,0.325,0.548,0,0.0687,0.89,172.872,4
4UNhyW0R7qylxrF6Z0q2Tb,"4Js9eYwAf9rypNtV8pNSw9","Freek-A-Leek","Still Writing In My Diary: 2nd Entry","Petey Pablo",2003,235186,66,spotify:user:wickeddreamer96,2019-07-04T01:35:22Z,"crunk,dirty south rap,north carolina hip hop,southern hip hop",0.737,0.697,2,-3.716,1,0.254,0.0756,0,0.359,0.662,104.917,4
3NLrRZoMF0Lx6zTlYqeIo4,"2RTUTCvo6onsAnheUk3aL9","Here Without You","Away From The Sun","3 Doors Down",2002-11-12,238733,79,spotify:user:wickeddreamer96,2019-07-04T01:37:45Z,"alternative metal,nu metal,post-grunge,rock",0.557,0.533,10,-6.817,0,0.0252,0.0492,0,0.205,0.233,143.994,4
1boHm9rjmvzxpJASd9dnGK,"6vbY3hOaCAhC7VjucswgdS,5K4W6rqBFWDnAN6FQUkS6x,7LnaAXbDVIL75IVPnndf7w","Slow Jamz (feat. Kanye West & Jamie Foxx)","Kamikaze","Twista,Kanye West,Jamie Foxx",2004-01-27,212146,63,spotify:user:wickeddreamer96,2019-07-04T01:38:22Z,"chicago rap,dirty south rap,gangster rap,trap,hip hop,rap,contemporary r&b,hip pop,r&b,southern hip hop,urban contemporary",0.561,0.764,2,-6.645,0,0.138,0.373,0,0.157,0.598,145.158,4
6Q0vPvduxoRFUBc0hBlyMv,"6deZN1bslXzeGvOLaLMOIF","Someday","The Long Road","Nickelback",2003-09-23,207426,26,spotify:user:wickeddreamer96,2019-07-04T01:42:54Z,"alternative metal,canadian rock,post-grunge",0.464,0.845,11,-5.668,0,0.0396,0.000508,0.000505,0.172,0.6,163.098,4
