Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0F2nGhgFNlkVHm81zNEvW6,"6deZN1bslXzeGvOLaLMOIF","How You Remind Me","Silver Side Up","Nickelback",2001-09-11,223826,32,spotify:user:wickeddreamer96,2019-06-17T21:10:18Z,"alternative metal,canadian rock,post-grunge",0.44,0.763,10,-5.023,1,0.0337,0.00119,0,0.108,0.538,172.159,4
6zMUIb4uce1CzpbjR3vMdN,"5rkVyNGXEgeUqKkB5ccK83","Foolish","Ashanti","Ashanti",2002-01-01,227386,77,spotify:user:wickeddreamer96,2019-06-17T21:10:30Z,"dance pop,hip pop,r&b,urban contemporary",0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,4
04KTF78FFg8sOHC1BADqbY,"2gBjLmx6zQnFGQJCAQpRgw","Hot In Herre","Nellyville","Nelly",2002-06-25,228240,79,spotify:user:wickeddreamer96,2019-06-17T21:10:51Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary",0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,4
0ARK753YaiJbpLUk7z5yIM,"2gBjLmx6zQnFGQJCAQpRgw,3AuMNF8rQAKOzjYppFNAoB","Dilemma","Nellyville","Nelly,Kelly Rowland",2002-06-25,289160,81,spotify:user:wickeddreamer96,2019-06-17T21:10:41Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,hip pop,r&b",0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,4
5QpaGzWp0hwB5faV8dkbAz,"5aMmmNxw4vgpc5XC6hK0zp","Wherever You Will Go","Camino Palmero","The Calling",2001,208600,78,spotify:user:wickeddreamer96,2019-06-17T21:11:05Z,"neo mellow,pop rock",0.558,0.719,2,-5.113,1,0.0267,0.0367,0,0.115,0.371,112.027,4
4w1lzcaoZ1IC2K5TwjalRP,"5ILrArfIV0tMURcHJN8Q07","A Thousand Miles","Be Not Nobody","Vanessa Carlton",2002-04-30,237493,80,spotify:user:wickeddreamer96,2019-06-17T21:12:12Z,"lilith,neo mellow,piano rock,pop rock,post-teen pop",0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,4
3tSmXSxaAnU1EPGKa6NytH,"6XyY86QOPPrYVGvF9ch6wz","In the End","Hybrid Theory","Linkin Park",2000-10-24,216800,68,spotify:user:wickeddreamer96,2019-06-17T21:12:29Z,"alternative metal,nu metal,post-grunge,rap metal,rock",0.555,0.844,3,-6.567,0,0.0554,0.00834,0,0.0895,0.464,105.195,4
2mKouqwAIdQnMP43zxR89r,"3ScY9CQxNLQei8Umvpx5g6,1J2VVASYAamtQ3Bt8wGgA6,5rkVyNGXEgeUqKkB5ccK83","What's Luv? (feat. Ja-Rule & Ashanti)","Jealous Ones Still Envy (J.O.S.E)","Fat Joe,Ja Rule,Ashanti",2001-12-04,267093,78,spotify:user:wickeddreamer96,2019-06-17T21:12:53Z,"bronx hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,trap,dance pop,hip pop,queens hip hop,urban contemporary,r&b",0.835,0.707,8,-5.074,1,0.0598,0.0219,0.0000219,0.108,0.919,93.955,4
7J41dYQolQJEtj3UmKLu5r,"23zg3TcAtWQy7J6upgbUnj","U Got It Bad","8701","USHER",2001-08-07,247840,74,spotify:user:wickeddreamer96,2019-06-17T21:13:08Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary",0.816,0.5,1,-4.551,1,0.03,0.0227,0.00000153,0.0733,0.649,124.037,4
0p6hfGgZtlhQAtkGqVHI6Z,"3dXaa6jwM7B52GZpaJEIr5","Blurry - Radio Edit","Best Of","Puddle Of Mudd",2010-01-01,258252,29,spotify:user:wickeddreamer96,2019-06-17T21:15:24Z,"alternative metal,nu metal,post-grunge",0.428,0.922,3,-4.454,0,0.0527,0.0113,0,0.133,0.425,157.507,4
