Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3y4LxiYMgDl4RethdzpmNe,"25NQNriVT2YbSW80ILRWJa","Breathe","Breathe","Faith Hill",1999-11-09,250546,69,spotify:user:wickeddreamer96,2019-02-18T04:32:30Z,"contemporary country,country,country dawn,country road",0.529,0.496,7,-9.007,1,0.029,0.173,0,0.251,0.278,136.859,4
0n2SEXB2qoRQg171q7XqeW,"6GI52t8N5F02MxU0g5U69P,3aBkeBhwadnWMWoVJ2CxJC","Smooth (feat. Rob Thomas)","Supernatural (Remastered)","Santana,Rob Thomas",1999-06-15,294986,73,spotify:user:wickeddreamer96,2019-02-18T04:32:42Z,"blues rock,classic rock,mexican classic rock,neo mellow,pop rock,post-grunge",0.609,0.923,9,-3.908,1,0.0338,0.16,0.00000473,0.295,0.961,115.996,4
3XKIUb7HzIF1Vu9usunMzc,"6GI52t8N5F02MxU0g5U69P,782IpIScTpnDhYb9hyxOu1","Maria Maria (feat. The Product G&B)","Supernatural (Remastered)","Santana,The Product G&B",1999-06-15,261973,79,spotify:user:wickeddreamer96,2019-02-18T04:32:59Z,"blues rock,classic rock,mexican classic rock",0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,4
1m2xMsxbtxv21Brome189p,"3zTOe1BtyTkwNvYZOxXktX","I Wanna Know","My Name Is Joe","Joe",2000-04-18,296693,70,spotify:user:wickeddreamer96,2019-02-18T04:33:50Z,"contemporary r&b,r&b,urban contemporary",0.725,0.487,8,-5.959,0,0.0368,0.26,0.0000109,0.431,0.599,136.086,4
4cKGldbhGJniI8BrB3K6tb,"6Hizgjo92FnMp8wGaRUNTn","Everything You Want","Everything You Want","Vertical Horizon",1999-06-14,257066,64,spotify:user:wickeddreamer96,2019-02-18T04:34:06Z,"neo mellow,pop rock,post-grunge",0.636,0.761,3,-6.389,0,0.0306,0.0517,0,0.0642,0.736,93.896,4
6WAhLCL1XchQzYjl15rnFp,"1Y8cdNmUJH7yBTd9yOvr5i","Say My Name","Say My Name","Destiny's Child",2000-02-21,268026,47,spotify:user:wickeddreamer96,2019-02-18T04:34:59Z,"dance pop,girl group,pop,r&b,urban contemporary",0.632,0.631,5,-3.801,0,0.13,0.311,0,0.142,0.684,68.88,4
5FK9fAMj2bvQQ4sAqbN5v3,"3NRFinRTEqUCfaTTZmk8ek","I Knew I Loved You","I Knew I Loved You","Savage Garden",1999-09-28,250493,25,spotify:user:wickeddreamer96,2019-02-18T04:35:39Z,"boy band,dance pop,pop rock",0.609,0.5,9,-9.872,1,0.0278,0.296,0.000136,0.0821,0.73,84.982,4
6qc34bnVOyqGDPni8H5W0U,"3qbnxnvUqR14MJ9g8QwZJK","Amazed","Lonely Grill","Lonestar",1999,240866,72,spotify:user:wickeddreamer96,2019-02-18T04:36:20Z,"contemporary country,country,country road",0.561,0.543,1,-8.498,1,0.0324,0.26,0,0.124,0.243,139.803,4
6fA7akEuTUL3dW1V0GELaZ,"3Ngh2zDBRPEriyxQDAMKd1","Bent","Mad Season","Matchbox Twenty",2000-05-23,256133,58,spotify:user:wickeddreamer96,2019-02-18T04:36:50Z,"neo mellow,pop rock,post-grunge",0.518,0.83,6,-6.814,0,0.0386,0.0404,0.00000385,0.375,0.527,95.468,4
7f1Dmr246cJ9uQYdbplTbh,"3X458ddYA2YcVWuVIGGOYe","He Wasn't Man Enough","The Heat","Toni Braxton",2000,261933,70,spotify:user:wickeddreamer96,2019-02-18T04:37:06Z,"contemporary r&b,dance pop,r&b,urban contemporary",0.739,0.947,11,-1.916,0,0.0411,0.00916,0.0000314,0.326,0.766,88.009,4
